symbol,A2058,A2780,A375,CAOV3,HCT116,HT144,LOVO,MDAMB436,NCI-H460,NCIH1650,NCIH2122,NCIH23,OV90,OVCAR3,RKO,RPMI7951,SK-OV-3,SKMEL30,SKMES1,SW-620,SW837,T-47D,UACC62,VCAP
LMOD2,1,-1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,-1,0,-1,1,0,-1,2,1
LMOD3,1,0,0,1,1,2,0,1,0,0,0,-1,-1,0,0,1,-1,2,-1,0,-1,-1,2,1
LMTK2,1,0,0,1,0,0,1,1,1,0,1,1,1,0,1,1,-1,0,-1,1,0,-1,1,1
LMTK3,0,0,0,-1,-1,0,0,-1,-1,1,1,-1,1,0,0,0,0,-1,-1,-1,0,-1,0,1
LMX1A,1,1,1,-1,0,0,0,0,1,0,1,0,0,0,1,-1,0,1,1,0,0,1,1,0
LMX1B,0,0,-1,-1,-1,-1,0,0,1,-1,-1,-1,1,-1,2,-1,0,-1,-1,-1,0,1,-1,1
LNP1,0,0,1,2,0,1,0,1,0,0,0,1,0,1,-1,1,0,1,-1,0,0,1,-1,0
LNPEP,0,0,0,1,0,1,1,-1,1,1,1,-1,0,0,-1,-1,0,0,0,0,1,1,-2,1
LNPK,0,0,-1,0,0,0,0,0,1,0,1,0,1,1,-2,1,0,0,1,1,0,-1,1,0
LNX1,0,0,0,1,0,-1,0,0,-1,-1,-1,0,-1,0,0,-1,0,-1,1,0,0,-1,-1,1
LNX2,1,0,0,-2,0,0,0,0,-1,-1,-1,-1,1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0
LOH12CR2,0,0,0,1,0,0,1,2,-1,0,-1,1,1,2,1,-1,-1,-1,-1,1,0,-2,0,1
LONP1,0,0,-1,-1,-1,0,0,-1,-1,-1,-2,-1,-1,-1,1,-1,2,-1,-1,-1,-1,-1,0,-1
LONP2,0,0,0,-1,0,0,0,-1,1,1,-1,0,0,-1,0,0,1,-1,0,1,0,-1,-1,-1
LONRF1,0,0,-1,-1,-1,-1,0,0,-1,-1,1,-1,-1,-1,0,-1,0,0,-1,0,-1,-1,0,-1
LONRF2,0,0,-1,1,0,0,0,1,1,0,1,2,1,0,1,1,0,0,-1,0,0,-1,1,0
LOR,1,1,1,1,0,0,0,1,1,0,1,1,0,1,1,-1,2,1,1,0,0,1,0,1
LOX,0,0,1,1,0,1,1,-1,1,1,1,1,0,0,-1,-1,0,1,0,0,1,1,0,0
LOXHD1,-1,0,-1,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1,0,-1,0,-1,1,-2,-1,-1,-1,0
LOXL1,0,0,-1,1,0,0,1,-2,1,0,1,0,1,-1,0,1,-1,1,1,0,0,-1,-1,1
LOXL2,0,0,-1,-1,-1,-1,0,-1,-1,-1,1,-1,-1,1,0,-1,0,0,-1,0,-1,-1,0,-1
LOXL3,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,-1,1,0
LOXL4,-1,0,0,1,1,-1,0,-1,1,0,0,0,0,0,0,-1,-1,0,-1,0,0,1,-1,0
LPA,0,-1,-1,-1,0,-1,0,-1,0,0,-1,0,0,-1,0,1,1,-1,1,1,0,-1,-1,0
LPAL2,0,-1,-1,-1,0,-1,0,-1,0,0,-1,0,0,-1,0,1,1,-1,1,1,0,-1,-1,0
LPAR1,0,0,0,1,0,-1,0,0,1,1,-1,-1,0,-1,1,1,0,-1,-1,0,0,1,-1,1
LPAR2,-1,0,1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,1,-1,0,-1,-1,-1,-1,-1,0,-1
LPAR3,0,0,-1,2,0,-1,0,1,0,1,-1,0,0,0,1,1,-1,1,1,0,-1,-1,-1,0
LPAR5,0,0,0,2,0,0,1,1,-1,0,-1,1,1,-1,1,-1,-1,0,-1,1,0,-2,0,1
LPAR6,1,-1,0,-1,0,0,-2,0,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0
LPCAT1,1,0,-1,2,-1,1,1,1,1,1,1,1,0,-1,0,-1,-1,0,1,1,0,1,0,0
LPCAT2,0,0,0,-1,0,0,0,-1,1,1,-1,0,0,-1,1,1,1,-1,1,1,0,-1,-1,-1
LPCAT3,0,0,0,2,0,0,1,1,-1,0,-1,1,1,-1,1,-1,-1,0,-1,1,0,-2,0,1
LPCAT4,0,0,0,1,0,-1,1,0,1,1,1,0,1,0,0,1,0,-1,1,0,0,0,0,0
LPGAT1,1,1,1,-1,0,1,0,0,1,0,1,0,0,0,0,-1,0,1,1,0,0,1,1,0
LPIN1,0,0,0,-1,0,0,0,2,1,0,1,1,1,-1,0,1,-1,0,-1,-1,0,-1,1,0
LPIN2,0,0,-1,1,0,-1,0,-1,0,0,-1,1,1,1,0,-1,0,-1,1,0,-1,-2,-1,0
LPIN3,0,0,1,-1,0,1,0,-1,1,1,1,1,1,1,1,1,0,1,-1,1,1,1,1,1
LPL,0,0,-1,0,0,-1,0,0,-1,-1,1,-1,-1,1,0,-1,0,0,-1,0,-1,-1,0,-1
LPO,0,0,0,0,2,0,0,-1,1,0,1,0,1,0,-1,-1,0,0,1,0,0,1,1,0
LPP,1,0,-1,-2,0,1,0,-1,0,0,0,1,0,1,-2,1,0,1,1,1,0,1,1,0
LPP-AS2,1,0,-1,-2,0,1,0,-1,0,0,0,1,0,1,0,1,0,1,1,1,0,1,1,0
LPXN,0,0,1,1,0,0,1,1,-1,1,-1,-1,0,0,0,1,1,1,0,1,0,1,-1,0
LRAT,0,0,-1,-1,0,-1,0,-1,0,-1,-1,0,-1,0,0,-1,0,-1,0,0,-1,-1,-1,0
LRBA,0,0,-1,-1,0,-1,0,1,-1,-1,-1,0,-1,1,-2,-1,0,-1,0,0,0,-1,-1,0
LRCH1,1,0,0,-1,0,0,0,0,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0
LRCH3,1,0,-1,2,0,1,0,-1,-1,0,-1,1,0,1,-2,1,0,1,1,1,0,2,1,0
LRCH4,1,0,0,1,0,0,1,0,1,0,1,1,1,-1,1,1,-1,0,-1,1,0,-1,1,1
LRFN1,0,0,0,1,-1,0,0,-1,-1,1,1,-1,1,2,0,0,0,-1,-1,-1,0,-1,0,1
LRFN2,1,0,-1,2,-1,0,0,-1,-1,-1,-1,0,0,-1,0,0,0,1,-1,0,0,-2,-1,0
LRFN3,0,0,0,1,-1,0,0,-1,1,1,1,-1,1,1,0,0,0,-1,-1,-1,0,-1,0,1
LRFN4,0,0,0,1,-1,-1,1,1,-1,0,-1,-1,1,-1,1,0,2,2,1,1,0,1,-1,2
LRFN5,0,-1,-1,-1,1,0,0,-1,1,1,1,0,-1,0,-1,-1,0,-1,1,0,0,1,1,0
LRG1,1,0,-1,-1,-1,-1,0,-1,-1,-1,-2,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0,-1
LRGUK,1,0,1,1,-2,1,1,1,1,0,-1,1,1,0,1,1,-1,0,-1,1,0,-1,1,1
LRIF1,0,0,0,0,0,-1,0,-1,-1,0,-1,0,0,0,-1,1,0,1,1,0,-1,-1,1,0
LRIG1,0,0,0,1,0,1,0,1,0,0,0,-1,-1,0,0,1,-1,0,-1,0,-1,-1,1,1
LRIG2,0,0,-1,1,0,-1,0,-1,-1,0,-1,0,0,1,1,1,0,1,1,0,-1,-1,1,0
LRIG3,0,0,1,-1,0,1,1,-1,1,1,1,1,1,1,-1,-1,1,0,-1,0,0,1,1,1
LRIT1,0,0,0,1,0,-1,0,-1,1,0,1,0,-1,1,0,-1,0,0,-1,1,0,1,-1,0
LRIT2,0,0,0,1,0,-1,0,-1,1,0,1,0,-1,1,0,-1,0,0,-1,1,0,1,-1,0
LRIT3,0,0,-1,2,0,-1,0,1,0,0,-1,0,-1,0,-1,-1,0,-1,0,-1,0,-1,-1,0
LRMDA,0,0,-1,1,1,-1,-2,1,1,0,1,0,-1,1,0,-1,0,0,-1,1,0,1,-1,0
LRMP,0,0,1,-1,0,0,1,1,0,0,-1,1,0,1,0,-1,2,0,-1,2,0,1,1,1
LRP1,0,0,0,-1,-1,0,1,-1,1,0,1,1,1,1,1,-1,0,0,-1,1,0,1,0,1
LRP1B,-2,0,-1,1,-2,0,0,-2,-2,0,-2,0,0,-2,-1,1,1,0,2,0,0,-1,-1,0
LRP2,0,0,-2,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1,1,0,-1,1,0
LRP2BP,0,0,0,-2,0,-1,0,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,0,-1,-1,1
LRP3,0,0,0,1,-1,0,0,-1,-1,1,1,-1,1,2,1,0,0,-1,-1,-1,0,-1,0,1
LRP4,0,0,0,-1,0,-1,1,1,-1,0,-1,-1,1,1,0,-1,0,-1,1,1,0,1,-1,-1
LRP5,0,0,0,1,-1,-1,1,-1,-1,0,-1,2,1,-1,1,0,2,2,1,1,0,1,-1,1
LRP5L,0,0,-1,2,-1,0,1,-1,-1,0,-1,0,1,1,-1,-1,0,0,-1,-1,-1,-1,1,1
LRP6,0,0,0,1,0,0,1,2,-1,0,-1,1,1,0,1,-1,-1,-1,-1,1,0,-2,0,1
LRP8,0,0,-1,2,-1,-1,0,1,-1,-1,-1,0,0,1,1,0,0,1,1,-1,-1,-1,0,0
LRP10,0,0,-1,0,0,0,0,1,1,-1,1,1,0,-1,0,-1,0,-1,0,0,0,-1,0,0
LRP11,0,-1,-1,-1,0,-1,0,1,0,0,-1,1,0,-1,0,1,0,-1,1,0,-1,-1,-1,0
LRP12,1,0,1,0,2,0,0,-1,0,2,-1,1,1,-1,1,1,1,0,0,0,0,1,1,1
LRPAP1,0,0,-1,2,-1,-1,0,1,-2,-1,-1,1,-1,-1,1,-1,-1,-1,1,-1,0,0,-1,0
LRPPRC,0,0,1,1,0,0,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,-1,1,0
LRR1,0,0,-1,-1,0,0,0,-1,1,0,1,0,0,1,0,-1,0,-1,1,0,0,1,0,0
LRRC1,0,0,-1,2,0,0,0,-1,0,-1,-1,0,0,0,-1,1,1,1,-1,0,0,1,-1,0
LRRC2,0,0,0,-1,0,0,0,-1,0,0,-1,-1,-1,0,0,1,-1,-1,-1,0,-1,-1,-1,1
LRRC3,0,0,-1,-1,-1,-1,0,-1,-1,0,0,-1,1,1,1,-1,0,0,1,-1,0,0,-1,1
LRRC3B,0,0,1,-1,0,1,0,-1,0,0,0,-1,-1,0,-1,1,-1,-1,-2,0,-1,1,-1,1
LRRC3C,0,0,-1,-1,0,0,0,-1,1,0,0,0,1,-1,0,-1,2,-1,1,0,0,1,0,1
LRRC4,1,0,0,1,0,1,1,1,1,0,-1,2,1,0,1,1,-1,0,-1,1,0,-1,1,1
LRRC4B,0,0,0,1,-1,0,0,-1,-1,1,1,-1,1,0,0,0,0,-1,1,-1,0,-1,0,1
LRRC4C,0,-1,1,-1,1,-1,1,1,0,1,-1,-1,0,1,-1,-1,1,-1,1,1,0,1,0,0
LRRC6,1,0,0,0,2,0,0,1,-1,1,1,2,1,-1,2,1,0,0,-1,-1,0,1,1,1
LRRC7,0,0,1,2,1,-1,0,1,0,0,-1,0,-1,0,0,1,-1,1,1,0,-1,-1,-1,0
LRRC8A,0,0,-1,-1,-1,-1,0,0,1,0,-1,-1,1,-1,2,-1,0,-1,-1,-1,0,1,-1,1
LRRC8B,0,0,-1,0,0,-1,0,1,-1,1,-1,0,0,0,0,1,-1,1,1,0,-1,-1,-1,0
LRRC8C,0,0,-1,0,0,-1,0,1,-1,1,-1,0,0,0,0,1,-1,1,1,0,-1,-1,-1,0
LRRC8D,0,0,-1,0,0,-1,0,1,-1,1,-1,0,0,0,0,1,-1,1,1,0,-1,-1,-1,0
LRRC8E,-1,0,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,-1,1,-1,0,-1,-1,-1,-1,-1,0,-1
LRRC10,0,0,0,-1,0,0,1,0,1,0,1,1,1,0,1,-1,1,0,0,0,0,1,1,1
LRRC10B,0,0,-1,1,-1,-1,1,1,-1,0,-1,-1,1,-1,1,0,1,1,0,1,0,1,-1,0
LRRC14,1,0,-1,2,1,0,0,1,-1,1,0,2,1,-1,2,0,0,0,0,-1,0,1,0,1
LRRC14B,1,0,-1,2,-1,1,1,2,1,1,1,1,0,-1,0,-1,-1,0,1,1,0,1,0,0
LRRC15,1,0,-1,2,0,1,0,-1,-1,0,0,1,1,1,1,1,0,1,1,1,0,2,1,0
LRRC17,1,0,1,1,0,0,1,1,1,0,2,1,1,-1,1,1,-1,0,-1,1,0,-1,1,1
LRRC18,0,0,-1,1,-1,-1,0,1,1,-1,0,0,0,0,1,-1,0,0,-1,1,-1,1,-1,-1
LRRC19,0,0,1,1,1,-1,0,-1,0,1,-1,-1,-1,1,0,-1,-1,-1,-1,0,0,-1,-1,1
LRRC20,-1,0,-1,1,-1,-1,0,1,1,-1,0,0,0,0,1,-1,0,0,-1,1,0,-1,-1,0
LRRC23,0,0,0,2,0,0,1,1,-1,0,-1,1,1,-1,1,-1,-1,0,-1,1,0,-2,0,1
LRRC24,1,0,-1,2,1,0,0,1,-1,1,0,-1,1,-1,2,0,0,0,0,-1,0,1,0,0
LRRC25,-1,0,1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,1,-1,0,-1,-1,-1,-1,-1,0,1
LRRC26,0,0,0,-1,-1,-1,0,0,1,0,-1,-1,1,-1,2,-1,0,-1,-1,-1,0,1,-1,1
LRRC27,-1,0,-1,1,-2,-1,0,1,1,0,0,-1,0,1,1,-1,0,0,-1,0,0,-1,-1,-1
LRRC28,0,0,0,1,0,1,1,0,1,0,1,0,0,-1,0,1,0,1,1,0,0,-1,0,1
LRRC29,0,0,0,1,0,0,0,-1,1,1,-1,0,0,1,1,0,1,-1,1,2,0,-1,-1,-1
LRRC30,0,0,-1,1,0,-1,0,-1,0,0,-1,-1,1,1,0,-1,0,-1,1,0,-1,-1,-1,0
LRRC31,1,0,-1,2,0,1,0,1,0,0,0,1,0,1,-1,1,2,1,1,0,0,2,1,0
LRRC32,0,0,-1,1,-1,-1,1,-1,-1,0,-1,1,1,2,1,0,-1,-1,1,1,1,1,-1,1
LRRC34,1,0,-1,2,0,1,0,1,0,0,0,1,0,1,-1,1,2,1,1,0,0,2,1,0
LRRC36,0,0,0,-1,0,0,0,-1,1,1,-1,0,0,1,1,0,1,-1,1,2,0,0,-1,-1
LRRC37A,1,0,1,0,1,1,1,1,2,2,2,1,1,1,-1,-1,2,0,2,1,0,2,-2,1
LRRC37A2,0,0,-1,0,1,1,1,-1,2,2,2,1,1,1,-2,-1,2,0,1,0,0,1,0,1
LRRC37A3,0,0,0,0,2,0,0,-1,1,0,1,0,0,0,-1,-1,0,0,1,1,0,1,1,0
LRRC37A4P,0,0,-1,0,1,0,0,-1,1,-1,1,0,1,1,1,-1,1,0,1,-1,0,1,0,1
LRRC37A5P,0,0,0,1,-1,-1,0,0,1,0,-1,-1,1,-1,1,-1,0,-1,-1,-1,0,1,-1,1
LRRC37B,0,0,0,-1,0,0,0,-1,1,0,1,0,1,-1,0,-1,0,0,-1,0,0,1,0,1
LRRC37BP1,0,0,0,-1,0,0,0,-1,1,0,1,0,1,1,0,-1,0,0,-1,0,0,1,0,1
LRRC38,0,0,0,-1,-1,-1,0,-1,-1,0,-1,1,0,2,1,0,0,1,1,0,0,-1,0,0
LRRC39,0,0,1,0,0,-1,0,-1,-1,1,-1,0,0,0,-1,1,0,1,1,0,-1,-1,-1,0
LRRC40,0,0,1,2,1,-1,0,1,0,0,-1,0,-1,0,0,1,-1,1,1,0,-1,-1,-1,0
LRRC41,0,0,0,2,-1,-1,0,1,-1,0,-1,-1,0,-1,0,0,0,1,1,0,0,-1,0,0
LRRC42,0,0,-1,2,-1,-1,0,1,-1,-1,-1,0,0,0,1,0,0,1,1,-1,-1,-1,0,0
LRRC43,0,0,0,1,0,0,1,0,1,0,1,1,1,-1,1,-1,0,0,1,0,0,1,0,1
LRRC45,0,0,-1,2,1,0,0,-1,1,-1,0,0,0,0,1,-1,0,1,1,1,0,1,0,1
LRRC46,0,0,0,0,1,0,0,-1,1,0,1,0,1,1,0,-1,0,0,1,0,0,1,0,1
LRRC47,0,0,-1,-1,-1,-1,0,-1,-1,0,-1,1,0,2,1,0,0,1,1,-1,0,-1,0,1
LRRC49,0,0,0,1,0,1,1,-2,1,0,1,0,1,-1,0,1,0,1,1,0,0,0,-1,1
LRRC52,1,1,1,-1,0,0,0,0,1,0,1,0,0,0,1,-1,0,1,1,0,0,1,1,0
LRRC55,0,0,0,1,-1,0,1,1,-1,0,-1,-1,1,-1,1,-1,1,1,0,1,0,1,-1,1
LRRC56,0,0,-1,-1,0,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,1,-1,-1,-1,-1
LRRC57,0,0,0,1,0,1,1,0,1,0,2,0,1,0,0,1,2,-1,0,0,0,0,-1,0
LRRC58,0,0,0,2,0,1,0,1,-1,0,-1,1,0,1,-1,1,0,1,1,0,0,0,1,0
LRRC59,0,0,0,2,1,0,0,-1,1,0,1,0,1,0,0,-1,0,0,1,0,0,1,0,1
LRRC61,1,0,0,1,0,1,1,1,1,0,-1,1,1,0,1,1,-1,0,1,1,0,-1,1,1
LRRC66,0,0,0,1,0,-1,0,0,-1,-1,-1,1,-1,0,-1,-1,0,-1,1,0,0,-1,-1,1
LRRC69,1,0,1,0,2,0,0,-1,0,1,1,1,0,0,1,1,1,0,0,0,0,1,1,1
LRRC70,0,0,1,-1,0,1,1,-2,1,0,1,-1,0,0,-1,-1,1,0,1,1,0,1,0,1
LRRC71,1,1,1,-1,0,0,0,1,1,0,1,1,0,0,1,-1,-1,1,1,0,0,1,0,0
LRRC72,1,0,1,-1,0,0,1,0,1,2,1,1,-1,0,-1,1,-1,-1,1,1,0,1,1,0
LRRC73,-1,0,-1,2,-1,0,0,-1,-1,-1,-1,0,0,-1,0,0,0,1,-1,0,0,0,-1,1
LRRC74A,0,0,-1,-1,0,0,0,-1,1,0,-1,0,0,1,1,-1,0,-1,1,0,0,1,0,0
LRRC75A,0,0,-1,-1,0,0,0,0,1,0,1,-1,-1,1,0,-1,-1,-1,-1,0,-1,-1,1,0
LRRC75A-AS1,0,0,-1,-1,0,0,0,0,1,0,1,-1,-1,1,0,-1,-1,-1,-1,0,-1,-1,1,0
LRRC75B,0,0,-1,2,-1,0,0,-1,-1,0,-1,-1,1,1,1,-1,0,0,-1,-1,1,-1,1,0
LRRCC1,1,0,1,0,2,0,0,-1,0,1,1,1,0,0,1,1,1,0,0,0,0,1,1,1
LRRD1,1,-1,1,1,0,1,1,0,1,0,2,1,1,0,1,1,-1,0,-1,1,0,-1,1,1
LRRFIP1,0,0,-1,-1,0,0,0,0,1,0,1,0,1,-1,1,1,2,0,1,0,0,-1,1,0
LRRFIP2,0,0,0,-1,0,1,0,-1,-1,0,-1,-1,-1,0,0,1,-2,-1,-1,0,-1,1,-1,1
LRRIQ1,0,-1,1,-1,0,0,1,-1,1,1,1,1,0,0,-1,-1,1,0,0,0,0,1,1,1
LRRIQ3,0,0,1,2,1,-1,0,1,0,1,-1,0,-1,0,-1,1,-1,1,1,0,-1,-1,-1,0
LRRIQ4,1,0,-1,2,0,1,0,1,0,0,0,1,0,1,-1,1,2,1,1,0,0,2,1,0
LRRK1,0,0,0,1,0,1,1,0,1,0,1,0,0,-1,1,1,0,1,1,0,0,-1,0,1
LRRK2,0,0,1,1,0,0,1,-1,1,0,-1,1,0,1,0,-1,1,0,-1,0,0,1,1,1
LRRN1,0,0,0,1,0,1,0,1,0,0,-1,-1,-1,0,0,1,1,-1,-1,0,-1,1,-1,1
LRRN2,1,1,1,-1,-1,0,0,0,1,0,1,0,0,-1,1,-1,-1,1,1,-1,0,1,0,0
LRRN3,1,0,1,1,0,1,1,1,1,1,0,1,0,0,1,1,-1,0,-1,1,0,-1,2,1
LRRN4,0,0,0,1,0,-1,0,-1,1,0,1,0,1,-1,1,1,0,1,-1,2,-1,0,0,1
LRRN4CL,0,0,-1,1,-1,-1,1,1,-1,0,-1,-1,1,-1,1,0,2,1,0,1,0,1,-1,0
LRRTM1,0,0,0,1,1,0,0,0,1,1,1,1,0,0,-1,1,1,0,1,0,0,-1,1,0
LRRTM2,0,0,0,1,0,0,1,-1,1,0,1,1,0,1,0,-1,2,1,0,0,1,0,-1,1
LRRTM3,0,0,-1,1,0,-1,0,1,1,0,1,0,-1,1,0,-1,1,0,-1,1,0,1,-1,0
LRRTM4,0,0,1,2,1,0,0,-1,1,1,1,1,0,0,-1,1,1,0,-2,-2,0,-1,1,0
LRSAM1,0,0,-1,-1,-1,-1,0,0,1,-1,-1,-1,1,-1,2,-1,0,-1,-1,-1,0,1,-1,1
LRTM1,0,0,0,-1,0,0,0,-1,0,0,0,-1,-1,0,0,1,-1,-1,-1,0,-1,-1,-1,1
LRTM2,0,0,0,2,0,0,1,1,-1,0,-1,1,1,-1,1,-1,-1,0,-1,1,-1,0,0,1
LRTOMT,0,0,0,1,-1,-1,1,-1,-1,0,-1,1,1,1,1,0,2,2,1,1,0,1,-1,1
LRWD1,1,0,1,1,0,0,1,1,1,0,2,1,1,-1,1,1,-1,0,-1,1,0,-1,1,1
LSAMP,0,0,1,2,1,1,0,1,-2,0,0,1,-2,-2,-2,1,0,1,2,0,0,1,1,1
LSG1,1,0,-1,2,0,1,0,-1,-1,-1,-1,1,1,1,1,1,0,1,1,1,0,2,1,0
LSM1,0,0,-1,-1,0,-1,0,-1,-1,-1,1,-1,-1,1,0,-1,0,0,-1,0,2,-1,0,1
LSM2,1,0,-1,0,-2,0,0,-1,-1,-1,-2,0,0,-1,0,-1,0,1,-1,0,-1,0,-1,0
LSM3,0,0,0,1,-1,1,0,1,-1,0,-1,-1,-1,-1,0,1,-1,-1,-1,-1,-1,1,-1,1
LSM4,-1,0,1,-1,-1,0,0,0,-1,-1,-1,-1,-1,-1,1,-1,0,-1,-1,-1,-1,-1,0,1
LSM5,1,0,0,2,0,1,1,0,1,1,1,1,-1,0,0,1,-1,-1,1,1,0,1,1,0
LSM6,0,0,-1,-1,0,-1,0,1,0,-1,-1,0,-1,0,-1,-1,0,-1,0,0,0,-1,-1,0
LSM7,-2,0,-1,-1,-1,-1,0,-1,-1,-1,-2,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,0,-1
LSM10,0,0,0,2,-1,-1,0,1,-1,0,-1,-1,0,-1,0,0,2,1,1,-1,0,-1,0,0
LSM11,0,0,0,1,-1,0,1,1,1,0,1,1,0,1,-1,-1,0,1,-1,0,1,1,-1,-1
LSM12,0,0,-1,-1,0,0,0,-1,1,-1,1,0,1,1,1,-1,1,-1,1,-1,0,1,0,-1
LSM14A,0,0,0,1,0,0,0,-1,-1,1,1,-1,1,2,0,0,0,-1,-1,-1,0,-1,0,1
LSM14B,0,0,1,2,-1,2,0,-1,1,1,1,2,1,1,1,1,0,1,0,1,1,1,1,1
LSMEM1,1,0,1,1,0,1,1,1,1,1,0,1,0,0,1,1,-1,0,-1,1,0,-1,2,1
LSMEM2,0,0,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,1,0,0,-1,-1,-1,-1,-1,-1,-1,1
LSP1,0,0,-1,-1,0,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,1,-1,-1,-1,-1
LSR,0,0,0,0,-1,0,0,-1,-1,1,1,-1,1,1,0,0,0,-1,-1,-1,0,-1,0,1
LSS,0,0,-1,1,-1,-1,0,-1,-1,0,0,-1,1,1,1,-1,0,0,1,-1,0,0,-1,1
LST1,1,0,-1,2,-2,0,0,-1,-1,-1,-2,0,0,-1,1,-1,0,1,-1,0,-1,0,-1,0
LTA,1,0,-1,2,-2,0,0,-1,-1,-1,-2,0,0,-1,1,-1,0,1,-1,0,-1,0,-1,0
LTA4H,0,0,0,-1,0,0,1,-1,1,0,1,1,1,0,0,-1,2,0,0,0,0,1,1,1
LTB,1,0,-1,2,-2,0,0,-1,-1,-1,-2,0,0,-1,1,-1,0,1,-1,0,-1,0,-1,0
LTB4R,0,0,-1,0,0,0,0,1,1,-1,1,1,0,0,0,-1,0,-1,0,0,0,-1,0,0
LTB4R2,0,0,-1,0,0,0,0,1,1,-1,1,1,0,0,0,-1,0,-1,0,0,0,-1,0,0
LTBP1,0,0,0,-1,0,0,0,0,1,0,1,1,0,0,-1,1,0,0,-1,0,0,-1,1,0
LTBP2,0,0,-1,-1,0,0,0,-1,1,0,-1,0,0,1,0,-1,0,-1,1,0,0,1,0,0
LTBP3,0,0,1,1,-1,-1,1,1,-1,0,-1,-1,1,0,1,0,2,1,0,1,0,1,-1,2
LTBP4,0,0,0,1,-1,0,0,-1,-1,1,1,-1,1,-2,0,0,0,-1,-1,-1,0,-1,0,1
LTBR,0,0,0,2,0,0,1,1,-1,0,-1,1,1,-1,1,-1,-1,0,-1,1,0,-2,0,1
LTC4S,0,0,0,2,0,0,1,2,1,0,1,1,0,1,0,-1,0,1,-1,0,1,0,-1,1
LTF,0,0,0,-1,0,0,0,-1,0,0,-1,-1,-1,0,0,1,-1,-1,-1,0,-1,-1,-1,1
LTK,0,0,-1,1,0,1,1,0,1,0,1,0,1,0,1,1,-1,-1,0,0,0,0,-1,0
LTN1,0,0,-1,-1,0,-1,0,1,0,0,-1,-1,0,1,-1,-1,0,0,1,0,0,1,0,1
LTV1,0,-2,-1,-1,0,-1,0,1,0,0,-1,0,0,0,-1,1,1,-1,1,1,0,-1,-1,0
LUC7L,0,0,-1,-1,-2,-1,0,-1,1,0,-1,-1,1,-1,1,-1,0,-1,0,-1,0,-1,-1,-1
LUC7L2,1,0,0,1,0,1,1,1,1,0,-1,1,1,0,1,1,-1,0,-1,1,0,-1,1,1
LUC7L3,0,0,0,0,1,0,0,-1,1,0,1,0,1,0,0,-1,0,0,1,0,0,1,0,1
LUM,0,-1,1,-1,0,0,1,-1,1,1,1,1,1,0,-1,-1,1,0,0,0,0,1,1,1
LURAP1,0,0,0,2,-1,-1,0,1,-1,0,-1,-1,0,-1,0,0,0,1,1,0,0,-1,0,0
LURAP1L,0,0,2,-1,1,-1,0,-1,0,1,0,-1,-1,1,-1,-1,-1,-1,1,0,0,-1,-1,1
LUZP1,0,0,-1,-1,-1,-1,0,-1,-1,0,-1,-1,0,-1,0,0,0,1,1,-1,0,-1,0,0
LUZP2,0,-2,-1,-1,0,0,1,0,0,-1,-1,-1,-1,1,-1,-1,1,-1,1,1,0,1,0,0
LUZP6,1,0,0,1,0,1,1,1,1,0,-1,1,1,0,1,1,-1,0,-1,1,0,-1,1,1
LXN,1,0,1,1,0,1,0,1,0,0,0,1,0,1,-1,1,0,1,1,0,0,1,1,0
LY6D,1,0,-1,-1,1,0,0,1,-1,1,0,2,1,-1,2,0,0,0,0,-1,0,1,0,1
LY6E,1,0,-1,-1,1,0,0,1,-1,1,0,2,1,-1,2,1,0,0,0,-1,0,1,0,1
LY6G5B,1,0,-1,2,-2,0,0,-1,-1,-1,-2,0,0,-1,1,-1,0,1,-1,0,-1,0,-1,0
LY6G5C,1,0,-1,2,-2,0,0,-1,-1,-1,-2,0,0,-1,1,-1,0,1,-1,0,-1,0,-1,0
LY6G6C,1,0,-1,0,-2,0,0,-1,-1,-1,-2,0,0,-1,0,-1,0,1,-1,0,-1,0,-1,0
LY6G6D,1,0,-1,0,-2,0,0,-1,-1,-1,-2,0,0,-1,0,-1,0,1,-1,0,-1,0,-1,0
LY6G6E,1,0,-1,0,-2,0,0,-1,-1,-1,-2,0,0,-1,0,-1,0,1,-1,0,-1,0,-1,0
LY6G6F,1,0,-1,0,-2,0,0,-1,-1,-1,-2,0,0,-1,0,-1,0,1,-1,0,-1,0,-1,0
