From,To,Hop,SignalingPath,SpNotation,Attention
573,1081,hop1,Rap1 signaling pathway,sp33,0.015634712984375
573,1081,hop1,Ras signaling pathway,sp34,0.0141580780625
573,1396,hop1,Calcium signaling pathway,sp7,0.02064747571875
573,1396,hop1,MAPK signaling pathway,sp22,0.014240420171875
573,1396,hop1,PI3K-Akt signaling pathway,sp28,0.0142670142265625
573,1396,hop1,Ras signaling pathway,sp34,0.0143424900625
573,1397,hop1,Calcium signaling pathway,sp7,0.2001018981328125
573,1398,hop1,Calcium signaling pathway,sp7,0.016362664140625
573,1451,hop1,Calcium signaling pathway,sp7,0.01985612428125
573,1451,hop1,JAK-STAT signaling pathway,sp21,0.0066719923218750005
573,1451,hop1,MAPK signaling pathway,sp22,0.013697191890625
573,1451,hop1,PI3K-Akt signaling pathway,sp28,0.013722697546874999
573,1451,hop1,Phospholipase D signaling pathway,sp30,0.04486408040625
573,1451,hop1,Rap1 signaling pathway,sp33,0.0152321288515625
573,1451,hop1,Ras signaling pathway,sp34,0.0137945445234375
574,573,hop1,HIF-1 signaling pathway,sp15,0.087987486640625
574,925,hop1,HIF-1 signaling pathway,sp15,0.099201711953125
574,1202,hop1,HIF-1 signaling pathway,sp15,0.1535827243125
574,1491,hop1,HIF-1 signaling pathway,sp15,0.0911825330625
574,1492,hop1,HIF-1 signaling pathway,sp15,0.0772805160625
574,1495,hop1,HIF-1 signaling pathway,sp15,0.11449643578125
574,1496,hop1,HIF-1 signaling pathway,sp15,0.077356248859375
575,1629,hop1,HIF-1 signaling pathway,sp15,0.53715857140625
576,1629,hop1,HIF-1 signaling pathway,sp15,0.5959772203125
579,1341,hop1,C-type lectin receptor signaling pathway,sp6,0.072702378703125
579,1342,hop1,C-type lectin receptor signaling pathway,sp6,0.074897247859375
579,1343,hop1,C-type lectin receptor signaling pathway,sp6,0.063418267421875
579,1344,hop1,C-type lectin receptor signaling pathway,sp6,0.05529423309375
583,1774,hop1,PI3K-Akt signaling pathway,sp28,0.45503372625
583,1774,hop1,mTOR signaling pathway,sp47,0.4296296984375
583,1775,hop1,PI3K-Akt signaling pathway,sp28,0.54496629734375
583,1775,hop1,mTOR signaling pathway,sp47,0.23417581796875
584,1284,hop1,HIF-1 signaling pathway,sp15,0.43910040234375003
584,1284,hop1,Insulin signaling pathway,sp20,0.21648829453125
585,1284,hop1,HIF-1 signaling pathway,sp15,0.45893296203125
585,1284,hop1,Insulin signaling pathway,sp20,0.2265528853125
586,1284,hop1,HIF-1 signaling pathway,sp15,0.4474234034375
586,1284,hop1,Insulin signaling pathway,sp20,0.2058739809375
587,67,hop1,AMPK signaling pathway,sp2,0.07913839334375
590,1226,hop1,MAPK signaling pathway,sp22,0.006455385284375
590,1227,hop1,MAPK signaling pathway,sp22,0.00273238172140625
590,1228,hop1,MAPK signaling pathway,sp22,0.0021623533359375
590,1229,hop1,MAPK signaling pathway,sp22,0.0059731885296875
590,1230,hop1,MAPK signaling pathway,sp22,0.01506607934375
590,1237,hop1,MAPK signaling pathway,sp22,0.01301526415625
601,77,hop1,PI3K-Akt signaling pathway,sp28,0.0145089263671875
601,78,hop1,PI3K-Akt signaling pathway,sp28,0.0137894933671875
601,422,hop1,PI3K-Akt signaling pathway,sp28,0.01334521540625
601,568,hop1,PI3K-Akt signaling pathway,sp28,0.0122350546015625
601,569,hop1,PI3K-Akt signaling pathway,sp28,0.0141518151640625
601,570,hop1,PI3K-Akt signaling pathway,sp28,0.013204002984375
601,571,hop1,PI3K-Akt signaling pathway,sp28,0.014283704
601,572,hop1,PI3K-Akt signaling pathway,sp28,0.01320751009375
601,573,hop1,PI3K-Akt signaling pathway,sp28,0.0134882676171875
601,642,hop1,PI3K-Akt signaling pathway,sp28,0.015843334359375
601,643,hop1,PI3K-Akt signaling pathway,sp28,0.0144396591875
601,644,hop1,PI3K-Akt signaling pathway,sp28,0.01444711640625
601,645,hop1,PI3K-Akt signaling pathway,sp28,0.0113575460625
601,646,hop1,PI3K-Akt signaling pathway,sp28,0.01408509421875
601,647,hop1,PI3K-Akt signaling pathway,sp28,0.0142849225625
601,648,hop1,PI3K-Akt signaling pathway,sp28,0.0137718431328125
601,649,hop1,PI3K-Akt signaling pathway,sp28,0.0144520978359375
601,650,hop1,PI3K-Akt signaling pathway,sp28,0.01457015325
601,651,hop1,PI3K-Akt signaling pathway,sp28,0.0136408435625
601,652,hop1,PI3K-Akt signaling pathway,sp28,0.01451686128125
601,653,hop1,PI3K-Akt signaling pathway,sp28,0.014524464453125
601,654,hop1,PI3K-Akt signaling pathway,sp28,0.014378208125
601,655,hop1,PI3K-Akt signaling pathway,sp28,0.01418474246875
601,656,hop1,PI3K-Akt signaling pathway,sp28,0.01458206509375
601,657,hop1,PI3K-Akt signaling pathway,sp28,0.0147235169765625
601,658,hop1,PI3K-Akt signaling pathway,sp28,0.0144489250703125
601,659,hop1,PI3K-Akt signaling pathway,sp28,0.0135101367265625
601,674,hop1,PI3K-Akt signaling pathway,sp28,0.013878538609375
601,925,hop1,PI3K-Akt signaling pathway,sp28,0.0143482875546875
601,1350,hop1,PI3K-Akt signaling pathway,sp28,0.01415557346875
601,1394,hop1,PI3K-Akt signaling pathway,sp28,0.0142926471640625
601,1395,hop1,PI3K-Akt signaling pathway,sp28,0.014594969671875
601,1447,hop1,PI3K-Akt signaling pathway,sp28,0.012627093703125
601,1448,hop1,PI3K-Akt signaling pathway,sp28,0.0135621687109375
601,1449,hop1,PI3K-Akt signaling pathway,sp28,0.013716988359375
601,1450,hop1,PI3K-Akt signaling pathway,sp28,0.01458475065625
601,2093,hop1,PI3K-Akt signaling pathway,sp28,0.0137933186453125
601,2094,hop1,PI3K-Akt signaling pathway,sp28,0.265273683234375
601,2095,hop1,PI3K-Akt signaling pathway,sp28,0.014459555234375
602,425,hop1,JAK-STAT signaling pathway,sp21,0.0064779860171875
602,426,hop1,JAK-STAT signaling pathway,sp21,0.0072351012703125
602,428,hop1,JAK-STAT signaling pathway,sp21,0.0070348087593749995
602,428,hop1,PI3K-Akt signaling pathway,sp28,0.021015048703125
602,603,hop1,PI3K-Akt signaling pathway,sp28,0.01808569584375
602,912,hop1,JAK-STAT signaling pathway,sp21,0.0060291813796875
602,912,hop1,PI3K-Akt signaling pathway,sp28,0.01725488134375
602,913,hop1,JAK-STAT signaling pathway,sp21,0.0063113529546875
602,913,hop1,PI3K-Akt signaling pathway,sp28,0.01781226796875
602,917,hop1,JAK-STAT signaling pathway,sp21,0.00897764993125
602,918,hop1,JAK-STAT signaling pathway,sp21,0.0116863682015625
602,923,hop1,JAK-STAT signaling pathway,sp21,0.0067249662796875
602,934,hop1,JAK-STAT signaling pathway,sp21,0.0068912901734375
602,935,hop1,JAK-STAT signaling pathway,sp21,0.0062823341625
602,937,hop1,JAK-STAT signaling pathway,sp21,0.0066232156265625
602,940,hop1,JAK-STAT signaling pathway,sp21,0.007231945984375
602,941,hop1,JAK-STAT signaling pathway,sp21,0.0065950897125
602,943,hop1,JAK-STAT signaling pathway,sp21,0.0062524788390625
602,944,hop1,JAK-STAT signaling pathway,sp21,0.0067795727765625
602,964,hop1,JAK-STAT signaling pathway,sp21,0.006690882540625
602,965,hop1,JAK-STAT signaling pathway,sp21,0.0076713791625
602,967,hop1,JAK-STAT signaling pathway,sp21,0.0062933885515625
602,969,hop1,JAK-STAT signaling pathway,sp21,0.0076631061328125
602,970,hop1,JAK-STAT signaling pathway,sp21,0.0076747467265625
602,972,hop1,JAK-STAT signaling pathway,sp21,0.0075834446109375
602,975,hop1,JAK-STAT signaling pathway,sp21,0.0069110437109375
602,976,hop1,JAK-STAT signaling pathway,sp21,0.0075029026234375
602,976,hop1,PI3K-Akt signaling pathway,sp28,0.020064388953125
602,977,hop1,JAK-STAT signaling pathway,sp21,0.006783419515625
602,977,hop1,PI3K-Akt signaling pathway,sp28,0.0181932009375
602,978,hop1,JAK-STAT signaling pathway,sp21,0.0066561990921875
602,978,hop1,PI3K-Akt signaling pathway,sp28,0.017894160203125
602,980,hop1,JAK-STAT signaling pathway,sp21,0.00651534370625
602,980,hop1,PI3K-Akt signaling pathway,sp28,0.01761683553125
602,982,hop1,JAK-STAT signaling pathway,sp21,0.0075493623890625
602,984,hop1,JAK-STAT signaling pathway,sp21,0.007526432390625
602,986,hop1,JAK-STAT signaling pathway,sp21,0.0059820204625
602,987,hop1,JAK-STAT signaling pathway,sp21,0.0068207875328125
602,989,hop1,JAK-STAT signaling pathway,sp21,0.007048824528125
602,1053,hop1,PI3K-Akt signaling pathway,sp28,0.0225797253046875
602,1054,hop1,PI3K-Akt signaling pathway,sp28,0.017873249625
602,1451,hop1,JAK-STAT signaling pathway,sp21,0.0063132012796875
603,427,hop1,PI3K-Akt signaling pathway,sp28,0.0292044761171875
603,428,hop1,PI3K-Akt signaling pathway,sp28,0.019582959328125
603,429,hop1,PI3K-Akt signaling pathway,sp28,0.01895425734375
603,602,hop1,PI3K-Akt signaling pathway,sp28,0.018410313390625
603,735,hop1,PI3K-Akt signaling pathway,sp28,0.021252885109375
603,736,hop1,PI3K-Akt signaling pathway,sp28,0.019905426046875
603,899,hop1,PI3K-Akt signaling pathway,sp28,0.020101276625
603,900,hop1,PI3K-Akt signaling pathway,sp28,0.015862156671875
603,901,hop1,PI3K-Akt signaling pathway,sp28,0.018746610828125
603,902,hop1,PI3K-Akt signaling pathway,sp28,0.0213726931875
603,903,hop1,PI3K-Akt signaling pathway,sp28,0.019428561359375
603,904,hop1,PI3K-Akt signaling pathway,sp28,0.019428561359375
603,905,hop1,PI3K-Akt signaling pathway,sp28,0.02004929825
603,906,hop1,PI3K-Akt signaling pathway,sp28,0.019936013765625
603,907,hop1,PI3K-Akt signaling pathway,sp28,0.019428561359375
603,908,hop1,PI3K-Akt signaling pathway,sp28,0.020109049984375
603,909,hop1,PI3K-Akt signaling pathway,sp28,0.020017317015625
603,910,hop1,PI3K-Akt signaling pathway,sp28,0.019905638890625
603,911,hop1,PI3K-Akt signaling pathway,sp28,0.02004916621875
603,912,hop1,PI3K-Akt signaling pathway,sp28,0.0150966485234375
603,913,hop1,PI3K-Akt signaling pathway,sp28,0.0167291520390625
603,976,hop1,PI3K-Akt signaling pathway,sp28,0.020407693484375
603,977,hop1,PI3K-Akt signaling pathway,sp28,0.0185766389375
603,978,hop1,PI3K-Akt signaling pathway,sp28,0.01936372678125
603,979,hop1,PI3K-Akt signaling pathway,sp28,0.02043271684375
603,980,hop1,PI3K-Akt signaling pathway,sp28,0.01847714340625
603,981,hop1,PI3K-Akt signaling pathway,sp28,0.023060636046875
603,985,hop1,PI3K-Akt signaling pathway,sp28,0.019722101375
603,988,hop1,PI3K-Akt signaling pathway,sp28,0.018927748765625
603,1053,hop1,PI3K-Akt signaling pathway,sp28,0.019863399578125
603,1054,hop1,PI3K-Akt signaling pathway,sp28,0.018720445515625
603,1408,hop1,PI3K-Akt signaling pathway,sp28,0.020635356625
603,1642,hop1,PI3K-Akt signaling pathway,sp28,0.0209993885625
604,77,hop1,MAPK signaling pathway,sp22,0.016708782
604,77,hop1,PI3K-Akt signaling pathway,sp28,0.016810826609375
604,78,hop1,MAPK signaling pathway,sp22,0.0135457792109375
604,78,hop1,PI3K-Akt signaling pathway,sp28,0.0136252906640625
604,422,hop1,MAPK signaling pathway,sp22,0.0117667649609375
604,422,hop1,PI3K-Akt signaling pathway,sp28,0.0118349452109375
604,568,hop1,MAPK signaling pathway,sp22,0.009519595015625
604,568,hop1,PI3K-Akt signaling pathway,sp28,0.0095743282078125
604,569,hop1,MAPK signaling pathway,sp22,0.0153944029453125
604,569,hop1,PI3K-Akt signaling pathway,sp28,0.0154834017734375
604,570,hop1,MAPK signaling pathway,sp22,0.0103261248921875
604,570,hop1,PI3K-Akt signaling pathway,sp28,0.0103768337703125
604,571,hop1,MAPK signaling pathway,sp22,0.015484225125
604,571,hop1,PI3K-Akt signaling pathway,sp28,0.015579036890625
604,572,hop1,MAPK signaling pathway,sp22,0.0113322712578125
604,572,hop1,PI3K-Akt signaling pathway,sp28,0.0113987931953125
604,573,hop1,Calcium signaling pathway,sp7,0.018098864890625
604,573,hop1,MAPK signaling pathway,sp22,0.0122400772421875
604,573,hop1,PI3K-Akt signaling pathway,sp28,0.0123116023203125
604,605,hop1,ErbB signaling pathway,sp9,0.063198357609375
604,642,hop1,Calcium signaling pathway,sp7,0.0112253695109375
604,642,hop1,MAPK signaling pathway,sp22,0.012784628546875
604,642,hop1,PI3K-Akt signaling pathway,sp28,0.012826820473437498
604,643,hop1,Calcium signaling pathway,sp7,0.0241794640625
604,643,hop1,MAPK signaling pathway,sp22,0.0163551453671875
604,643,hop1,PI3K-Akt signaling pathway,sp28,0.01645587246875
604,644,hop1,Calcium signaling pathway,sp7,0.024275473703125
604,644,hop1,MAPK signaling pathway,sp22,0.0164215631875
604,644,hop1,PI3K-Akt signaling pathway,sp28,0.01652299196875
604,645,hop1,Calcium signaling pathway,sp7,0.0122217153671875
604,645,hop1,MAPK signaling pathway,sp22,0.0083247255765625
604,645,hop1,PI3K-Akt signaling pathway,sp28,0.00837211168125
604,646,hop1,Calcium signaling pathway,sp7,0.0213056395625
604,646,hop1,MAPK signaling pathway,sp22,0.0144066665
604,646,hop1,PI3K-Akt signaling pathway,sp28,0.0144938181015625
604,647,hop1,Calcium signaling pathway,sp7,0.022847176203125
604,647,hop1,MAPK signaling pathway,sp22,0.015450331609375
604,647,hop1,PI3K-Akt signaling pathway,sp28,0.015544249015624999
604,648,hop1,Calcium signaling pathway,sp7,0.019174564625
604,648,hop1,MAPK signaling pathway,sp22,0.0129742807890625
604,648,hop1,PI3K-Akt signaling pathway,sp28,0.0130509208359375
604,649,hop1,Calcium signaling pathway,sp7,0.024225293203125
604,649,hop1,MAPK signaling pathway,sp22,0.0163837174375
604,649,hop1,PI3K-Akt signaling pathway,sp28,0.016483810515625
604,650,hop1,Calcium signaling pathway,sp7,0.025385377765625
604,650,hop1,MAPK signaling pathway,sp22,0.01717516734375
604,650,hop1,PI3K-Akt signaling pathway,sp28,0.017282194890625
604,651,hop1,Calcium signaling pathway,sp7,0.01889154725
604,651,hop1,MAPK signaling pathway,sp22,0.012775963578125
604,651,hop1,PI3K-Akt signaling pathway,sp28,0.0128514465078125
604,652,hop1,Calcium signaling pathway,sp7,0.024821647765625
604,652,hop1,MAPK signaling pathway,sp22,0.016780195984375
604,652,hop1,PI3K-Akt signaling pathway,sp28,0.016880574515625
604,653,hop1,Calcium signaling pathway,sp7,0.024906610515625
604,653,hop1,MAPK signaling pathway,sp22,0.016847585625
604,653,hop1,PI3K-Akt signaling pathway,sp28,0.01695141096875
604,654,hop1,Calcium signaling pathway,sp7,0.02360351025
604,654,hop1,MAPK signaling pathway,sp22,0.015961899859375
604,654,hop1,PI3K-Akt signaling pathway,sp28,0.0160589833984375
604,655,hop1,Calcium signaling pathway,sp7,0.022057770359375
604,655,hop1,MAPK signaling pathway,sp22,0.0149161548984375
604,655,hop1,PI3K-Akt signaling pathway,sp28,0.015006767109375
604,656,hop1,Calcium signaling pathway,sp7,0.025329456078125
604,656,hop1,MAPK signaling pathway,sp22,0.01712766125
604,656,hop1,PI3K-Akt signaling pathway,sp28,0.017231390671875
604,657,hop1,Calcium signaling pathway,sp7,0.026575789203125
604,657,hop1,MAPK signaling pathway,sp22,0.01797792328125
604,657,hop1,PI3K-Akt signaling pathway,sp28,0.01808923590625
604,658,hop1,Calcium signaling pathway,sp7,0.02422700828125
604,658,hop1,MAPK signaling pathway,sp22,0.0163861436953125
604,658,hop1,PI3K-Akt signaling pathway,sp28,0.016486686484375
604,659,hop1,Calcium signaling pathway,sp7,0.018067048484375
604,659,hop1,MAPK signaling pathway,sp22,0.012218979484375
604,659,hop1,PI3K-Akt signaling pathway,sp28,0.0122917715546875
604,674,hop1,MAPK signaling pathway,sp22,0.0135727304140625
604,674,hop1,PI3K-Akt signaling pathway,sp28,0.0136528820234375
604,925,hop1,MAPK signaling pathway,sp22,0.0157992733125
604,925,hop1,PI3K-Akt signaling pathway,sp28,0.0158950477265625
604,1302,hop1,Calcium signaling pathway,sp7,0.01587886128125
604,1350,hop1,MAPK signaling pathway,sp22,0.0147822656640625
604,1350,hop1,PI3K-Akt signaling pathway,sp28,0.0148713449296875
604,1394,hop1,MAPK signaling pathway,sp22,0.0155132665234375
604,1394,hop1,PI3K-Akt signaling pathway,sp28,0.01560659675
604,1395,hop1,MAPK signaling pathway,sp22,0.017250947921875
604,1395,hop1,PI3K-Akt signaling pathway,sp28,0.0173571323125
604,1447,hop1,Calcium signaling pathway,sp7,0.0139632040859375
604,1447,hop1,MAPK signaling pathway,sp22,0.00967791615
604,1447,hop1,PI3K-Akt signaling pathway,sp28,0.009728945015625
604,1448,hop1,Calcium signaling pathway,sp7,0.0182376940234375
604,1448,hop1,MAPK signaling pathway,sp22,0.0123365856953125
604,1448,hop1,PI3K-Akt signaling pathway,sp28,0.0124097954921875
604,1449,hop1,Calcium signaling pathway,sp7,0.02076621984375
604,1449,hop1,MAPK signaling pathway,sp22,0.01403957684375
604,1449,hop1,PI3K-Akt signaling pathway,sp28,0.0141194739921875
604,1450,hop1,Calcium signaling pathway,sp7,0.02541158040625
604,1450,hop1,MAPK signaling pathway,sp22,0.01717277684375
604,1450,hop1,PI3K-Akt signaling pathway,sp28,0.01727340028125
604,1491,hop1,ErbB signaling pathway,sp9,0.089894428359375
604,1492,hop1,ErbB signaling pathway,sp9,0.06020209053125
604,1495,hop1,ErbB signaling pathway,sp9,0.08465308553125
604,1496,hop1,ErbB signaling pathway,sp9,0.050107487484375
604,1542,hop1,Calcium signaling pathway,sp7,0.011364175798437499
604,1839,hop1,ErbB signaling pathway,sp9,0.0658330973125
604,1840,hop1,ErbB signaling pathway,sp9,0.320517063296875
604,1841,hop1,ErbB signaling pathway,sp9,0.0964247948125
604,1982,hop1,MAPK signaling pathway,sp22,0.014284351859375
604,2093,hop1,Calcium signaling pathway,sp7,0.0159753723625
604,2093,hop1,MAPK signaling pathway,sp22,0.0114332699078125
604,2093,hop1,PI3K-Akt signaling pathway,sp28,0.011490113415625
604,2094,hop1,Calcium signaling pathway,sp7,0.136346884234375
604,2094,hop1,MAPK signaling pathway,sp22,0.26323475325625
604,2094,hop1,PI3K-Akt signaling pathway,sp28,0.263258304359375
604,2095,hop1,Calcium signaling pathway,sp7,0.02433009828125
604,2095,hop1,MAPK signaling pathway,sp22,0.0164568455
604,2095,hop1,PI3K-Akt signaling pathway,sp28,0.016557932265625
605,77,hop1,MAPK signaling pathway,sp22,0.01720754878125
605,77,hop1,PI3K-Akt signaling pathway,sp28,0.01734160534375
605,78,hop1,MAPK signaling pathway,sp22,0.0136278031859375
605,78,hop1,PI3K-Akt signaling pathway,sp28,0.0137272244421875
605,422,hop1,MAPK signaling pathway,sp22,0.011614531453125
605,422,hop1,PI3K-Akt signaling pathway,sp28,0.011698986625
605,568,hop1,MAPK signaling pathway,sp22,0.00848788773125
605,568,hop1,PI3K-Akt signaling pathway,sp28,0.008548033746875
605,569,hop1,MAPK signaling pathway,sp22,0.01549993678125
605,569,hop1,PI3K-Akt signaling pathway,sp28,0.01560875003125
605,570,hop1,MAPK signaling pathway,sp22,0.0091626301515625
605,570,hop1,PI3K-Akt signaling pathway,sp28,0.0092165428671875
605,571,hop1,MAPK signaling pathway,sp22,0.015967963359375
605,571,hop1,PI3K-Akt signaling pathway,sp28,0.0160940024296875
605,572,hop1,MAPK signaling pathway,sp22,0.010966450734375
605,572,hop1,PI3K-Akt signaling pathway,sp28,0.011046675671875
605,573,hop1,Calcium signaling pathway,sp7,0.01802148509375
605,573,hop1,MAPK signaling pathway,sp22,0.0120803475234375
605,573,hop1,PI3K-Akt signaling pathway,sp28,0.012168284171875
605,604,hop1,ErbB signaling pathway,sp9,0.080453053484375
605,642,hop1,Calcium signaling pathway,sp7,0.0091971978828125
605,642,hop1,MAPK signaling pathway,sp22,0.0113617243421875
605,642,hop1,PI3K-Akt signaling pathway,sp28,0.011404476104687498
605,643,hop1,Calcium signaling pathway,sp7,0.025154190375
605,643,hop1,MAPK signaling pathway,sp22,0.016863139859375
605,643,hop1,PI3K-Akt signaling pathway,sp28,0.01699671975
605,644,hop1,Calcium signaling pathway,sp7,0.025267123125
605,644,hop1,MAPK signaling pathway,sp22,0.016939636171875
605,644,hop1,PI3K-Akt signaling pathway,sp28,0.0170746735625
605,645,hop1,Calcium signaling pathway,sp7,0.0104132533125
605,645,hop1,MAPK signaling pathway,sp22,0.0070403590484375
605,645,hop1,PI3K-Akt signaling pathway,sp28,0.0070894329171875
