symbol,A498,A549/ATCC,ACHN,BT-549,CAKI-1,DU-145,EKVX,HCT-116,HCT-15,HOP-62,HOP-92,HS 578T,IGROV1,K-562,KM12,LOX IMVI,MCF7,MDA-MB-231/ATCC,MDA-MB-468,NCI-H23,NCI-H460,NCI-H522,OVCAR-3,OVCAR-4,OVCAR-8,PC-3,RPMI-8226,SF-268,SF-295,SF-539,SK-MEL-2,SK-MEL-28,SK-MEL-5,SK-OV-3,SNB-75,SR,SW-620,T-47D,U251,UACC-257,UACC-62,UO-31
FOSL1,31,16,81,62,63,176,4,30,7,57,195,61,25,4,16,234,0,214,13,26,15,0,0,4,156,277,2,139,97,18,12,33,11,34,61,21,60,0,87,28,41,47
FOXO1,1,1,0,0,0,1,3,3,2,0,2,1,7,0,6,1,0,0,2,0,1,5,3,1,0,0,1,1,1,0,1,1,2,4,2,0,0,0,5,1,2,3
FOXO3,4,2,4,6,4,4,4,11,8,7,7,7,6,5,6,5,9,4,14,4,1,6,10,4,3,2,20,5,5,7,8,5,4,9,10,1,8,5,11,2,4,12
FRAT1,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,2,0,0,0,0,1,2,0,0,0,2,0,0,0,1,0,0,0,0,0,1,7,0,0,0,0
FRAT2,0,1,1,4,4,1,2,4,5,2,2,1,3,6,4,2,8,2,6,1,5,5,14,6,2,3,9,1,1,3,4,1,5,2,2,3,6,18,3,2,1,2
FRMD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FRMD6,1,10,15,19,7,16,8,2,2,16,4,16,1,0,0,29,4,23,5,8,9,0,0,2,22,29,0,9,7,21,13,19,12,6,16,2,0,0,3,13,44,31
FRS2,2,6,7,3,3,4,4,5,4,3,2,2,4,2,4,3,10,4,4,7,2,3,6,4,3,3,1,2,3,5,6,2,3,7,6,2,3,14,6,4,4,7
FST,0,1,0,15,0,0,4,0,0,24,0,15,0,0,0,1,0,13,0,0,1,0,49,1,0,243,0,30,0,4,2,0,0,0,8,0,0,0,4,0,5,0
FXYD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FXYD2,0,0,8,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FYN,0,0,0,2,1,0,0,4,7,5,5,13,1,3,8,3,0,5,1,1,0,1,3,2,7,2,0,12,1,2,16,25,6,3,13,0,44,0,16,10,26,7
FZD1,2,0,5,0,3,2,8,1,2,0,0,2,1,1,0,1,1,6,1,1,1,2,2,0,1,0,0,7,5,2,3,3,1,4,6,6,0,2,5,0,9,0
FZD10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
FZD2,18,16,14,18,11,11,11,5,9,13,10,10,5,1,1,14,1,13,5,2,2,21,6,5,26,7,0,52,11,26,2,1,0,20,10,1,0,6,8,2,0,22
FZD3,0,1,0,0,0,0,1,3,2,0,0,0,4,0,3,0,1,0,1,0,1,2,2,0,0,0,1,0,0,0,2,1,1,2,0,3,2,1,2,0,2,0
FZD4,0,0,1,0,0,0,2,3,1,0,1,5,7,7,0,1,2,2,1,0,1,1,2,1,2,7,0,1,1,1,2,0,1,1,3,0,0,6,4,1,2,1
FZD5,3,2,3,0,1,1,3,3,3,1,0,0,7,3,4,0,1,1,5,1,5,3,1,5,0,0,0,1,1,1,1,1,1,3,2,0,4,0,2,1,3,1
FZD6,22,17,18,15,20,33,15,36,14,39,18,21,10,0,18,8,20,23,31,7,5,2,21,27,26,24,0,0,0,14,25,39,22,33,22,5,5,0,24,15,29,43
FZD7,9,2,7,9,0,4,1,8,17,19,4,24,11,1,1,2,1,31,4,2,4,8,5,10,4,0,0,13,15,8,9,11,4,11,9,1,0,2,19,3,10,5
FZD8,0,2,0,2,0,0,9,0,0,0,0,1,3,0,0,13,0,1,0,1,3,3,2,2,2,93,0,4,3,2,0,0,0,1,5,0,0,0,1,0,2,0
FZD9,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,3,0,1,1,0,0,0,0,0,2,0,1,0,0,0,1,0,0,1,1,0
G6PC3,23,17,14,16,15,13,15,5,10,15,16,8,11,5,5,18,19,15,6,15,26,15,8,5,11,16,26,19,28,13,26,18,24,11,13,11,6,28,12,29,30,9
GAB1,1,0,2,0,0,1,0,1,1,0,1,1,0,1,2,0,1,1,1,0,0,1,1,1,1,0,2,0,0,1,3,1,1,1,2,0,0,2,4,1,0,2
GAB2,1,1,3,0,3,1,13,1,8,1,2,2,14,37,5,2,10,1,17,0,0,38,23,4,4,2,0,3,0,0,16,9,17,4,4,5,6,6,2,14,5,7
GABARAP,26,30,21,33,41,9,37,8,26,16,24,17,16,22,18,20,28,21,11,16,15,11,11,16,10,14,14,34,20,15,9,13,25,9,19,15,14,28,18,25,15,19
GABBR1,1,0,2,1,2,3,3,9,8,8,4,4,0,7,0,10,0,4,5,3,2,4,4,1,3,1,0,1,3,2,7,5,3,4,3,1,3,4,3,6,4,4
GABBR2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
GADD45A,32,14,55,50,40,15,14,69,15,55,48,125,35,77,48,45,7,38,70,73,11,3,26,97,61,18,35,101,40,13,8,32,14,49,35,23,73,1,40,27,31,29
GADD45B,16,12,14,5,8,45,14,10,28,15,13,52,3,5,3,28,13,13,23,16,5,23,3,24,30,11,16,31,11,16,3,1,1,27,23,22,15,10,23,2,5,14
GADD45G,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,3,0,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0
GAPDH,1310,1603,1773,710,2075,1237,1450,691,1337,1722,896,1303,1599,545,854,2217,1045,1470,886,2313,1973,543,936,1142,2090,919,994,2448,1582,950,1231,1477,1447,704,1400,2647,641,363,1805,1682,2553,1251
GAS1,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,31,1,0,0,0,2,0,4,7,2,5,0,15,321,0,0,10,2,2,0
GATA4,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,1,0,8,3,1,0,1,0,0,1,0,5,9,2
GCGR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GCK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GDF5,0,0,0,0,1,0,0,0,0,0,13,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,9,0,0,0,0,0,0,50
GDF6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0
GDF7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GDNF,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,2,0,6,0,0,0,0,0,21,1
GFAP,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0
GH1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,4,23,0,0,0,0,20,0,3,11,0
GHRL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GHSR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLI1,0,3,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLI2,1,3,3,0,1,3,4,0,2,3,1,2,0,0,0,0,0,2,0,0,1,0,1,0,3,1,2,3,4,0,0,0,0,3,0,0,0,0,1,1,2,1
GLI3,1,0,5,4,1,0,1,0,0,2,6,2,0,0,0,7,1,1,1,0,2,0,6,0,1,2,1,2,2,6,5,1,2,1,5,8,0,3,8,0,7,3
GLP1R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GNA11,10,6,7,10,5,27,13,11,18,11,14,17,11,6,5,11,7,23,11,11,9,12,7,8,16,9,1,24,22,10,17,10,8,19,22,4,8,10,14,12,7,12
GNA12,42,10,17,14,23,27,16,8,9,23,32,23,10,9,4,12,14,27,10,11,12,10,7,6,15,17,10,29,31,25,12,7,12,9,26,15,10,12,37,7,11,20
GNA13,22,28,15,12,20,20,20,22,13,15,18,7,18,16,13,17,36,17,10,21,13,28,22,7,18,13,16,11,19,17,27,15,33,17,16,25,24,19,24,16,12,13
GNA14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GNA15,0,0,0,0,0,3,0,0,0,3,11,0,0,0,0,0,0,16,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,3
GNAI1,9,10,18,15,12,4,26,27,1,15,11,6,48,0,9,7,0,4,1,10,7,8,11,11,8,6,4,10,25,7,5,6,9,6,9,0,5,1,6,5,7,29
GNAI2,21,5,17,29,22,40,12,20,14,51,48,61,11,8,4,45,16,44,7,8,17,12,19,17,55,40,34,46,44,48,45,32,18,23,76,64,20,16,38,15,22,59
GNAI3,4,5,4,7,5,2,4,4,3,3,4,5,6,6,5,5,5,7,9,13,3,5,6,3,10,3,2,4,6,6,9,6,3,9,6,6,5,3,5,4,3,4
GNAL,1,1,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,4,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0
GNAO1,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,1,1,6,0,0,0,0,0,2,0,0,0,2,0,4,1,4,0,1,0,0,0,0,2,2,0
GNAQ,18,10,15,11,9,14,9,12,15,7,7,8,16,6,12,17,9,7,12,4,8,16,20,11,14,0,0,12,9,11,20,16,10,20,17,3,7,10,19,6,17,14
GNAS,52,40,37,83,60,62,80,41,70,70,85,43,66,37,43,66,213,57,40,71,58,82,129,104,89,63,63,113,38,72,40,84,56,75,63,59,46,79,77,59,139,81
GNB1,31,45,58,95,58,69,58,73,83,80,57,79,54,56,38,41,55,77,42,63,42,98,95,42,74,89,72,113,65,79,60,88,49,88,89,64,76,39,79,81,51,62
GNB2,76,37,86,63,73,70,65,43,101,51,132,47,56,57,42,48,92,64,77,55,51,46,32,128,53,68,52,119,84,44,58,39,50,37,59,145,47,35,50,63,47,110
GNB3,0,0,2,2,0,0,0,1,0,1,0,1,0,2,0,1,0,0,0,1,1,1,0,0,0,0,1,0,3,0,0,0,0,1,1,0,1,0,0,0,0,1
GNB4,2,6,5,10,7,9,0,0,0,7,0,16,6,6,0,11,5,9,4,3,5,9,4,4,12,2,9,6,8,18,18,10,11,16,16,20,0,21,15,5,17,15
GNB5,3,3,3,1,1,4,4,3,3,3,4,1,1,0,1,2,2,3,1,1,7,3,1,1,3,1,3,5,2,4,2,1,3,5,3,2,1,1,5,2,1,1
GNG10,15,20,13,15,26,13,13,9,8,17,18,6,9,8,18,20,8,21,5,9,20,16,18,10,15,11,0,17,20,11,5,9,17,20,16,13,3,17,7,8,13,5
GNG11,37,15,28,25,48,0,68,0,0,4,38,9,9,0,0,0,0,14,0,78,18,0,3,45,4,10,0,10,32,4,5,11,24,42,14,0,0,96,1,21,15,20
GNG13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
GNG4,5,1,0,5,143,5,0,4,0,1,15,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,32,0,0,1,0,0
GNG5,40,45,36,88,57,48,57,81,72,38,86,29,53,68,40,50,37,65,97,75,40,71,46,88,101,42,33,70,72,69,107,53,42,28,55,76,73,37,53,102,41,50
GNG7,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,15,4,2,0,3,0,0,0,1,3,4,1
GNG8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GNGT2,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,56,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
GPR161,2,2,3,3,1,1,5,3,2,3,2,2,1,0,0,1,0,2,3,0,0,6,5,4,3,3,0,4,2,2,4,9,10,7,3,0,0,1,4,10,1,2
GRB10,10,8,13,3,7,2,6,8,8,7,29,8,5,19,11,0,1,9,2,1,1,0,5,4,0,8,0,3,4,8,12,5,13,2,12,0,5,7,22,5,9,10
GRB2,22,30,30,17,51,34,33,42,32,31,38,17,28,38,20,34,91,29,34,28,28,59,32,17,40,32,31,36,53,21,30,20,40,26,23,31,37,36,27,32,27,16
GREM1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GRIA1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GRIA2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
GRIA4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GRIN1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
GRIN2A,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GRIN2B,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
GRIN2C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GRIN2D,5,2,0,5,0,0,0,8,1,0,1,0,9,5,4,6,0,0,0,3,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0
GRIN3A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GRIN3B,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GRK1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GRK4,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1,1,1,0
GRK5,1,1,1,0,0,1,5,1,0,0,2,3,0,0,0,1,0,2,2,0,0,1,0,0,1,0,0,2,2,0,4,4,2,0,1,0,1,0,0,1,2,0
GRK6,7,6,4,18,10,17,9,11,11,12,11,10,10,20,11,10,18,14,24,13,14,7,9,26,27,15,23,22,16,8,19,12,8,11,8,17,8,10,15,11,12,4
GRK7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GRM1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GRM2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GRM3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GRM4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GRM8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
GSDMD,11,3,4,11,15,11,0,11,14,12,8,8,7,1,12,18,0,6,8,2,0,0,9,10,10,20,9,5,6,21,10,7,3,12,8,23,4,15,10,11,4,9
GSK3A,8,21,6,11,9,21,12,11,17,15,11,8,11,10,8,9,13,14,17,10,9,15,8,13,9,7,7,12,17,12,13,11,10,12,11,17,13,10,13,14,12,7
GSK3B,7,10,9,11,8,9,9,15,17,9,8,15,10,6,8,11,14,5,16,10,6,12,24,11,16,8,6,8,9,11,16,18,12,12,12,9,10,13,12,9,15,17
GTF2I,7,7,16,10,2,8,10,6,2,7,11,4,9,5,5,4,9,6,8,5,3,16,4,3,5,4,7,6,9,5,7,2,7,7,7,19,11,6,9,6,6,14
GTF2IRD1,13,2,19,7,6,7,8,6,17,5,12,3,6,6,6,6,5,5,6,1,6,10,7,4,5,3,2,5,9,4,5,1,3,8,4,3,23,6,9,2,3,12
GTSE1,7,9,9,23,3,13,13,4,17,23,8,12,18,9,13,10,7,19,18,18,11,12,8,14,24,8,15,19,20,16,4,21,21,18,23,23,4,12,15,20,15,3
GYS1,8,8,6,14,8,18,25,9,18,8,16,33,47,6,6,14,18,12,18,10,12,14,9,25,13,10,10,15,25,19,10,19,14,13,24,20,4,13,9,24,32,11
HBEGF,0,1,5,15,9,9,4,5,4,4,7,10,1,0,12,4,0,25,2,2,1,2,2,12,13,12,0,22,5,4,3,4,3,2,3,1,8,0,1,2,4,6
HCAR1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,4,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,6
HCK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0
HDAC1,27,32,30,57,43,22,27,50,73,70,51,22,74,73,86,45,55,60,62,55,21,56,37,57,47,58,49,45,59,57,26,52,42,56,50,35,37,47,41,38,57,20
HDAC2,5,9,9,14,11,8,10,11,8,12,6,4,10,12,13,14,8,11,20,10,9,22,15,9,18,8,5,11,11,8,9,8,10,13,11,9,14,5,7,6,11,8
HDAC3,11,11,10,19,18,13,9,14,12,18,14,16,12,21,19,13,13,21,21,13,14,18,9,25,21,11,12,21,20,15,11,14,10,18,13,28,13,18,18,12,13,7
HDAC4,2,1,1,1,0,2,3,3,2,2,1,1,1,1,1,0,0,1,2,1,4,1,0,0,0,0,1,1,1,1,4,4,3,3,2,11,23,0,3,3,1,1
HDAC5,4,0,0,1,1,2,3,6,8,4,7,5,3,9,3,7,2,3,7,3,0,6,4,1,8,2,7,3,4,11,10,3,4,2,6,1,1,13,10,4,4,3
HES1,4,2,3,5,1,2,19,16,15,20,3,12,10,27,9,7,27,4,22,10,0,8,12,11,2,16,1,1,4,3,20,20,10,12,9,1,9,12,24,16,26,18
HES5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HEY1,0,0,0,0,0,0,0,1,0,0,0,1,0,4,0,1,0,0,0,0,0,1,1,0,0,4,0,0,1,0,18,34,18,1,2,1,1,0,8,22,14,0
HEY2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,5,1,8,0,0,0,0,3,1,1,2,0
HEYL,0,1,0,0,0,4,2,4,0,2,0,0,0,0,0,0,0,0,0,2,0,2,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
HHAT,1,0,9,0,3,1,2,1,0,1,1,0,0,0,0,0,0,0,1,0,0,3,0,0,1,0,0,3,0,2,4,3,4,2,1,0,0,2,2,5,0,11
HHATL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HHIP,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HIF1A,67,99,111,44,111,98,99,41,20,107,73,109,95,8,28,25,38,79,40,48,25,32,60,94,46,68,9,58,40,60,41,111,29,217,128,86,26,22,307,39,86,109
HK1,24,12,24,37,26,25,15,14,18,46,64,40,30,124,6,38,38,44,43,9,31,10,13,37,40,52,0,41,22,41,14,19,13,31,34,54,18,55,35,20,38,10
HKDC1,58,11,103,0,71,2,13,2,0,4,3,0,42,0,12,0,0,2,0,0,1,0,8,25,10,0,0,0,0,0,1,0,0,52,4,0,33,0,33,1,2,32
HMGCR,8,16,15,55,5,19,23,16,19,35,10,18,36,33,11,14,28,10,18,11,17,10,26,21,31,9,21,13,14,42,11,19,28,27,34,16,10,15,12,12,14,31
HMGCS1,15,48,14,58,10,35,83,10,42,61,12,94,29,74,15,22,31,9,33,15,20,8,76,38,21,12,17,19,14,125,7,18,16,36,95,23,8,33,9,12,7,65
HMOX1,50,99,10,185,15,18,34,7,10,8,6,10,3,0,0,4,1,4,6,39,14,17,0,2,5,2,37,17,11,32,4,43,38,28,31,5,0,3,4,8,7,24
HNF4A,5,7,0,0,0,0,0,0,4,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0
HOMER1,1,2,4,4,1,1,0,7,3,2,1,2,3,3,7,3,2,1,4,4,1,5,6,2,3,1,3,1,3,1,2,3,3,4,1,6,8,3,4,2,3,1
HOMER2,1,0,1,0,0,2,0,0,0,1,0,1,0,0,0,0,6,0,2,0,1,3,1,3,2,0,3,0,0,0,0,1,0,4,2,0,3,1,5,0,1,2
HOMER3,16,3,12,18,14,9,8,12,7,9,23,13,2,1,0,8,5,7,68,4,2,7,13,15,12,13,2,19,17,14,6,5,5,11,13,2,7,3,9,4,6,9
HRAS,20,22,11,13,19,18,17,13,16,21,18,12,17,7,13,23,16,42,21,14,15,17,13,14,26,23,11,74,19,14,13,14,17,28,22,10,14,24,6,17,17,13
HRH1,2,1,2,23,2,4,2,2,1,8,4,4,1,0,2,4,0,10,1,1,1,0,3,1,3,3,2,2,7,3,0,0,0,4,6,3,1,0,3,0,0,6
HRH2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,4,2,0,0
HSP90AA1,198,776,462,644,410,546,372,380,180,602,265,232,635,172,639,614,422,441,282,389,1276,418,733,387,1020,764,214,532,757,406,393,439,659,494,316,430,180,522,272,439,493,222
HSP90AB1,437,753,673,743,852,840,435,610,477,1111,725,510,998,724,609,1093,777,1091,802,1565,1488,1122,666,600,925,642,895,776,801,699,730,685,922,625,415,677,390,710,402,1218,665,445
HSP90B1,240,264,445,403,498,160,278,339,245,402,242,461,444,319,336,287,247,272,165,265,272,119,305,250,265,328,358,370,361,559,126,400,373,294,340,145,161,232,191,631,706,318
HSPA1A,13,30,2,23,7,21,34,0,2,9,39,53,7,26,0,13,49,7,39,31,58,54,31,8,89,16,3,7,17,33,15,21,1,35,11,7,5,31,0,22,17,0
HSPA1B,7,13,5,22,6,21,22,26,60,25,17,23,27,30,3,8,30,26,31,17,41,47,22,31,55,12,28,25,23,43,14,12,10,30,16,14,5,16,11,27,16,9
HSPA1L,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HSPA2,2,16,1,5,1,5,103,0,0,0,0,8,4,0,0,1,1,0,4,4,1,42,4,11,3,2,0,0,0,1,28,28,9,23,0,0,2,1,0,31,21,0
HSPA6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,7,3,1,0,0,0,0,0,0,1,1,0
HSPA8,139,579,350,517,546,394,304,359,270,516,601,205,604,150,351,520,326,403,483,433,681,308,362,432,526,482,306,539,554,470,440,442,659,413,269,478,266,609,173,569,456,246
HTR1A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HTR1B,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HTR1E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HTR1F,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HTR2A,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HTR5A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HTR6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
HTR7,0,0,0,0,0,0,0,6,0,10,2,0,0,0,0,9,0,4,0,0,0,0,0,0,0,0,0,0,12,1,1,4,1,0,0,0,0,0,2,0,3,0
ICAM1,39,0,0,26,5,55,0,3,43,30,10,17,0,26,0,1,0,4,33,45,0,0,2,21,9,4,40,4,0,11,31,68,14,0,20,37,0,0,0,40,77,36
