symbol,A498,A549/ATCC,ACHN,BT-549,CAKI-1,DU-145,EKVX,HCT-116,HCT-15,HOP-62,HOP-92,HS 578T,IGROV1,K-562,KM12,LOX IMVI,MCF7,MDA-MB-231/ATCC,MDA-MB-468,NCI-H23,NCI-H460,NCI-H522,OVCAR-3,OVCAR-4,OVCAR-8,PC-3,RPMI-8226,SF-268,SF-295,SF-539,SK-MEL-2,SK-MEL-28,SK-MEL-5,SK-OV-3,SNB-75,SR,SW-620,T-47D,U251,UACC-257,UACC-62,UO-31
PRKAG1,-1,0,1,-1,1,0,-1,-1,0,-1,0,-1,0,0,0,1,1,-1,-1,1,1,0,0,0,-1,1,0,0,0,-1,-1,-1,0,0,-1,0,1,1,-1,0,0,1
PRKAG2,1,0,1,0,1,0,0,0,0,0,2,1,1,1,1,-1,1,1,0,1,1,1,0,2,1,1,1,1,1,1,1,-1,1,-1,1,1,1,-1,1,0,1,1
PRKAG3,-1,0,1,-1,0,-1,0,-1,0,0,0,1,0,-1,0,1,-1,-1,-1,0,1,1,-1,0,-1,0,-1,1,0,1,-1,1,0,0,-1,0,0,-1,0,0,0,-1
PRKCA,1,1,1,-1,2,0,1,2,0,1,1,-1,0,-1,0,1,2,0,-1,0,1,1,0,-1,1,1,0,1,1,1,1,1,1,0,-1,0,1,1,1,1,1,-1
PRKCB,1,0,1,-1,0,-1,0,0,0,-1,-1,-1,0,0,0,0,1,-1,-1,-1,1,0,-1,1,-1,-1,1,-1,1,1,-1,1,-1,0,-1,0,0,0,-1,-1,-1,1
PRKCD,-1,-1,-1,0,-1,-1,-1,-1,0,0,0,1,-1,-1,0,0,-2,0,-1,-1,-1,-1,-1,0,1,0,0,-1,0,-1,1,-1,1,-1,0,0,-1,-1,-1,-1,-1,1
PRKCE,1,1,1,-1,0,0,-1,0,0,1,0,1,0,0,0,2,-1,-1,1,1,1,1,0,1,-1,0,1,1,0,-1,0,1,1,0,-1,0,0,-1,0,-1,1,-1
PRKCG,1,1,-1,-1,-1,-1,0,0,0,-1,1,0,0,0,0,-1,-1,0,-1,-1,-1,-1,1,2,-1,1,0,0,1,1,-1,1,-1,0,0,0,0,-1,0,1,1,-1
PRKCI,0,0,0,0,1,1,-1,0,0,0,1,1,-1,0,0,0,2,0,0,1,0,1,1,2,-1,0,2,-1,0,1,1,1,1,0,1,0,0,2,1,0,1,1
PRKCQ,0,0,0,0,-1,0,1,0,0,-1,1,-1,0,0,0,0,1,0,0,0,-1,1,-1,-1,1,-1,0,-1,-1,-1,0,-1,-1,0,-1,0,0,1,-1,-1,-1,-1
PRKCZ,-1,-1,-1,1,-1,-1,-1,-1,2,-1,0,1,0,1,-1,-1,-1,-1,-1,1,-1,1,2,-1,-1,1,1,1,0,1,-1,2,-1,0,0,0,-1,-1,0,0,0,-1
PRKD1,-1,1,0,-1,-1,2,1,1,0,0,1,0,0,-1,0,1,1,0,-1,1,1,0,-1,-1,1,1,-1,-1,-1,0,0,-1,-1,0,0,0,0,1,0,0,1,0
PRKD2,1,1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,0,-1,0,-1,0,0,-1,-1,-1,0,1,-1,-1,-1,-1,1,1,-1,1,-1,0,0,0,-1,-1,-1,-1,0,-1
PRKG1,1,1,1,0,-1,1,1,1,0,-1,1,-1,0,1,0,0,0,0,0,0,1,1,1,1,1,2,-1,-1,-1,-1,0,-1,-1,1,-1,0,1,1,0,-1,-1,-1
PRKG2,-1,-1,0,-1,0,-1,2,0,0,0,-1,-1,-1,0,0,-1,0,0,-1,0,0,0,0,-1,-1,-1,-1,-1,0,-1,0,-1,-1,0,-1,0,0,-1,0,-1,-1,0
PRMT1,1,1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,0,-1,0,-1,0,0,-1,-1,-1,0,1,-1,1,0,-1,1,1,-1,1,-1,0,0,0,-1,-1,-1,-1,0,-1
PRR5,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,0,-1,1,-1,-1,1,1,0,-1,0,-1,-1,-1,-1,1,-1
PSEN1,-1,0,0,-1,-1,1,0,0,0,0,0,-1,0,-1,0,0,1,0,-1,0,1,-1,1,0,-1,1,-1,0,-1,0,0,-1,-1,2,0,0,0,1,0,-1,0,-1
PSEN2,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,-1,0,1,0,1,1,0,-1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,-1
PSENEN,1,1,-1,-1,-1,-1,0,-1,0,1,-1,0,0,0,0,0,-1,0,1,-1,1,-1,1,1,-1,-1,-1,-1,1,1,-1,1,-1,0,0,0,-1,-1,-1,-1,0,-1
PTAFR,-1,-1,-1,1,-1,-1,-1,-1,0,-1,0,1,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,0,1,0,1,1,0,1,0,1,-1,0,0,0,-1,-1,1,1,0,-1
PTCH1,1,-1,0,1,-1,0,-1,0,0,-1,-1,-1,0,0,0,1,-1,0,0,0,1,0,-1,-1,-1,0,-1,0,0,1,0,0,0,0,1,0,0,-1,1,-1,-1,-1
PTCH2,-1,-1,-1,1,0,-1,2,-1,0,-1,0,1,0,1,0,0,-1,-1,1,-1,-1,1,-1,0,-1,0,1,1,0,1,0,1,-1,0,0,0,-1,-1,1,0,0,-1
PTCRA,-1,-1,0,1,-1,0,-1,-1,0,1,-1,1,-1,1,0,1,1,2,1,0,-1,1,-1,1,-1,0,0,1,0,1,0,-1,-1,0,0,0,0,0,-1,0,-1,-1
PTEN,1,0,1,0,1,0,0,0,-2,1,0,-1,0,-1,0,0,0,0,0,0,1,1,1,2,0,-2,-1,-1,-1,-2,0,-1,-1,-1,-1,0,1,1,0,-1,-1,-1
PTGER1,0,-1,-1,-1,-1,0,-1,0,0,-1,-1,0,0,0,-1,-1,-1,0,1,-1,-1,-1,-1,1,-1,1,0,0,1,-1,-1,0,-1,0,0,0,-1,-1,-1,0,0,-1
PTGER2,-1,0,0,-1,-1,1,0,0,0,0,0,-1,0,-1,0,0,1,1,-1,0,1,0,1,0,1,1,-1,0,-1,0,0,-1,-1,0,0,0,0,1,0,-1,1,0
PTGS2,1,1,1,1,1,1,1,0,-2,0,0,0,0,1,0,1,2,0,1,0,2,1,0,2,-1,-2,1,1,0,1,1,1,1,0,0,1,0,1,1,1,1,1
PTK2,1,1,-1,1,1,0,0,1,0,1,1,2,1,0,1,2,1,1,-1,2,-1,1,-1,2,2,1,2,1,0,1,0,0,1,0,0,0,-1,1,1,2,0,1
PTK2B,-1,0,0,1,0,0,-1,0,0,-1,-1,1,1,0,0,-1,-1,-1,-1,-1,-1,0,1,-1,-1,-1,-1,-1,0,2,0,-1,-1,0,0,0,0,-1,0,-1,0,0
PTPN1,1,0,0,1,1,0,0,-1,0,0,1,1,1,0,1,1,1,1,0,2,1,1,1,1,1,1,0,1,0,1,1,2,1,0,1,-2,1,1,-1,1,1,1
PTPN11,-1,0,1,-1,1,0,-1,0,0,-1,0,-1,0,0,1,1,-1,0,-1,1,1,-1,0,-1,1,1,0,-1,0,0,-1,0,1,0,-1,0,0,1,-1,2,0,1
PTPN2,-1,-1,0,0,1,1,-1,0,0,1,0,1,-1,0,-1,0,1,0,1,-1,0,1,1,-1,1,1,1,0,0,-1,0,-1,-1,0,-1,0,0,-1,0,-1,-1,-1
PTPN5,1,0,0,-1,-1,-1,-1,0,0,0,-1,-1,-1,0,0,1,-1,0,-1,-1,-1,1,1,-1,-1,1,-1,1,-1,0,0,1,0,0,-1,0,1,-1,0,-1,-1,1
PTPN6,-1,0,1,0,1,-1,0,0,0,1,-1,-1,0,-1,0,1,-1,-1,-1,1,-1,-1,-1,0,1,-1,0,1,0,0,0,-1,0,-1,-1,0,1,-2,0,-1,0,1
PTPN7,1,0,1,1,1,0,1,-1,0,-1,1,0,0,1,-1,0,1,0,1,0,1,1,1,1,-1,-2,1,1,0,1,0,0,0,-1,0,1,-1,1,1,-1,0,-1
PTPRF,-1,-1,-1,1,0,-1,2,-1,0,-1,0,1,0,1,0,0,-1,-1,1,-1,-1,1,-1,0,-1,0,1,1,0,1,0,1,-1,0,0,0,0,-1,1,0,0,-1
PXN,-1,0,1,-1,1,0,-1,0,0,-1,-1,-1,0,0,1,1,1,0,-1,1,1,-1,-1,-1,1,1,0,-1,0,0,-1,0,1,0,-1,0,0,1,0,2,0,1
PYCARD,1,0,1,-1,0,-1,-1,0,0,-1,-1,-1,0,0,0,0,1,-1,-1,0,1,0,-1,1,-1,-1,1,-1,1,-1,-1,1,-1,0,-1,0,0,0,-1,-1,-1,1
PYDC1,1,0,1,-1,0,-1,-1,0,0,-1,-1,-1,0,0,0,0,1,-1,-1,0,1,0,-1,1,-1,-1,1,-1,1,-1,-1,1,-1,0,-1,0,0,0,-1,-1,-1,1
PYGB,1,1,0,1,-1,-1,0,0,0,1,1,1,1,-1,0,1,1,0,1,1,1,-1,1,-1,1,0,0,1,0,1,-1,1,1,0,1,0,1,0,-1,1,1,1
PYGL,-1,0,0,-1,-1,2,0,0,0,0,0,-1,0,-1,0,0,1,1,-1,0,1,0,1,0,1,1,-1,0,-1,0,0,-1,-1,0,0,0,0,1,0,-1,1,-1
PYGM,-1,0,0,-1,0,0,-1,-1,0,1,0,1,0,0,0,1,-1,1,1,-1,-1,1,-1,0,1,1,1,1,1,-1,-1,-1,-1,2,-1,0,1,1,-1,-1,-1,1
RAB10,1,1,1,-1,0,0,-1,0,0,1,0,1,0,0,0,1,-1,-1,1,1,1,1,1,0,-1,0,0,1,0,1,0,1,1,-1,-1,0,0,-1,0,-1,1,-1
RAB11B,0,-1,-1,-1,-1,-1,-1,0,0,-1,-1,0,0,0,-1,-1,-1,0,-1,-1,-1,-1,-1,1,1,1,0,0,1,-1,-1,0,-1,0,0,0,-1,-1,-1,0,0,-1
RAB14,0,0,0,1,-1,0,-1,-1,0,-1,-1,-1,0,0,0,1,1,0,-1,-1,1,-1,-1,-1,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,-1,-1,-1
RAB2A,1,0,0,1,1,1,-2,0,0,1,1,2,1,0,0,1,0,-1,-1,1,0,0,1,2,1,-1,-1,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0
RAB5B,-1,0,1,-1,1,0,-1,-1,0,-1,0,-1,0,0,0,1,-1,-1,-1,1,1,-1,0,0,1,1,0,0,0,-1,-1,-1,0,0,-1,0,1,1,-1,-1,0,1
RAB5C,1,1,1,-1,0,0,-1,0,0,0,0,-1,0,0,0,1,-1,0,-1,0,1,1,-1,-1,-1,-2,0,1,1,-1,1,0,0,1,-1,0,-1,1,1,0,0,-1
RAB8A,0,-1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,0,-1,-1,-1,0,1,-1,-1,-1,-1,1,-1,1,0,0,1,1,-1,1,-1,0,0,0,-1,-1,-1,-1,0,-1
RAC1,1,0,2,1,1,1,2,0,0,1,2,1,1,0,0,0,1,0,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,2,1,1,1
RAC3,0,1,1,-1,1,0,1,1,0,1,1,-1,0,0,-1,1,-1,0,-1,0,1,1,0,1,-1,1,0,1,1,1,1,0,2,0,-1,0,1,1,1,-1,0,-1
RAF1,-1,0,-1,1,1,-1,-1,-1,0,1,0,1,-1,1,0,0,1,0,-1,-1,-1,-1,-1,0,1,1,0,1,0,-1,1,0,1,0,0,0,-1,1,-1,-1,-1,1
RALA,1,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0,1,-1,1,1,1,1,1,1,0,1,-1,1,1,1,1,1,1,1,1
RALB,0,0,1,-1,0,-1,0,-1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,-1,-1,1,-1,0,1,0,0,-1,1,-1,0,-1,0,-1,-1,0,-1,0,-1
RALBP1,-1,-1,0,0,1,1,-1,0,0,1,0,1,-1,1,-1,0,1,0,1,-1,0,1,1,-1,1,1,1,1,0,-1,0,-1,-1,0,-1,0,0,-1,1,-1,-1,-1
RALGDS,0,-1,-1,1,-1,0,-1,-1,0,-1,-1,-1,0,0,0,1,-1,0,0,-1,1,-1,-1,-1,1,0,1,-1,0,1,-1,-1,0,0,1,0,-1,1,1,-1,-1,-1
RAP1A,-1,-1,0,1,0,-1,0,0,0,-1,1,1,0,1,0,0,1,1,1,0,-1,1,0,-1,1,1,-1,1,0,1,2,1,-1,0,0,0,0,-1,1,2,1,-1
RAP1B,0,0,2,-1,1,1,-1,0,0,0,0,-1,0,0,0,1,2,-1,-1,1,1,0,0,1,-1,1,0,0,0,0,0,-1,1,1,-1,0,0,1,0,0,1,1
RAP1GAP,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,1,0,1,0,0,-1,-1,-1,-1,-1,1,-1,-1,-1,0,1,1,0,1,0,2,-1,0,0,0,-1,-1,1,-1,0,-1
RAPGEF1,0,-1,-1,1,-1,0,-1,-1,0,-1,-1,-1,0,0,0,1,-1,0,0,-1,1,-1,-1,-1,1,0,1,-1,0,1,-1,-1,0,0,1,0,-1,1,1,-1,-1,-1
RAPGEF2,0,-1,0,-1,0,-2,0,0,2,0,0,-1,-1,0,0,-1,0,0,-1,0,0,0,0,-1,-1,-1,-1,-1,0,-1,0,-1,-1,0,-1,0,0,-1,0,-1,-1,0
RAPGEF3,-1,0,1,-1,1,0,-1,-1,0,-1,0,-1,0,0,0,1,1,-1,-1,1,1,0,1,0,-1,1,0,0,0,-1,-1,-1,0,0,-1,0,1,1,-1,-1,0,1
RAPGEF4,1,0,1,-1,0,-1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,0,0,-1,0,0,-1,0,1,0,1,-1,0,-1,0,1,-1,0,1,1,-1
RAPGEF5,1,0,1,1,1,1,1,0,0,0,1,1,1,0,0,0,-1,0,1,1,1,1,0,-1,1,1,1,1,1,1,1,2,1,-1,1,1,1,1,1,0,1,1
RAPGEF6,1,0,0,1,1,-1,-1,0,0,1,0,-1,0,0,0,1,1,0,0,1,1,1,1,1,0,-1,0,-1,1,1,1,0,0,0,0,1,0,0,1,0,-1,-1
RARA,0,1,1,-1,0,-1,-1,0,0,0,0,-1,0,0,0,1,-1,0,-1,0,1,1,-1,-1,-1,-1,0,1,1,0,-1,0,0,0,-1,0,0,1,1,0,0,-1
RASA1,1,1,0,1,1,1,-1,0,-2,1,1,-1,0,0,0,1,1,0,0,-1,1,1,0,-1,1,1,1,0,1,-1,1,1,0,0,0,1,1,1,1,0,0,0
RASA2,-1,0,0,0,1,1,-1,0,0,0,1,1,-1,0,0,0,0,-1,0,1,-1,1,1,2,1,-1,1,-1,0,1,1,1,1,0,1,0,0,1,0,0,2,1
RASA3,-1,-1,0,1,1,-1,-1,0,0,-1,-1,-1,-1,-1,0,-1,-1,-1,1,-1,-1,-1,-1,1,1,-1,1,1,0,1,-1,-1,1,-1,1,0,1,-1,-1,1,-1,-1
RASAL1,-1,0,1,-1,1,0,-1,0,0,-1,0,-1,0,0,1,1,-1,0,-1,1,1,-1,0,-1,1,1,0,-1,0,0,-1,0,1,0,-1,0,0,1,-1,2,0,1
RASAL2,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,2,-1,-2,1,1,0,1,0,0,0,0,0,1,0,1,1,1,1,0
RASGRF1,0,1,0,-1,-1,0,1,-1,0,-1,-1,-1,0,0,0,-1,1,-1,-1,0,1,-1,-1,-1,-1,-1,0,-1,0,1,-1,0,0,0,-1,0,0,-1,1,1,-1,-1
RASGRF2,1,1,0,1,1,0,-1,0,0,1,0,-1,0,0,0,1,1,0,-1,-1,1,1,0,-1,1,-1,1,0,1,-1,0,1,0,0,0,1,1,1,1,0,0,0
RASGRP1,0,-1,0,-1,0,1,1,0,0,-1,-1,-1,0,0,0,0,-1,-1,-1,0,1,0,0,-1,-1,1,-1,0,-1,1,0,-1,0,0,-1,0,0,0,1,0,-1,-2
RASGRP2,-1,0,0,-1,0,0,-1,-1,0,1,0,1,0,0,0,1,-1,1,1,-1,-1,1,-1,0,1,1,1,1,1,-1,-1,-1,-1,2,-1,0,1,1,-1,-1,-1,1
RASGRP3,1,1,1,-1,0,1,-1,0,0,1,0,1,0,0,0,1,0,-1,1,1,1,1,0,0,-1,0,0,1,0,1,0,1,1,0,-1,0,0,-1,0,1,1,-1
RASGRP4,1,1,-1,-1,-1,0,-1,-1,0,1,-1,0,0,0,0,0,-1,0,1,-1,-1,-1,2,1,-1,-1,-1,0,1,1,-1,1,-1,0,0,0,-1,-1,-1,1,0,-1
RASSF1,-1,-1,-1,0,-1,-1,-1,-1,0,-1,0,1,-1,-1,0,0,-2,0,-1,-1,-1,-1,1,-1,1,0,0,1,0,-1,1,-1,1,-1,0,0,-1,-1,-1,-2,-1,1
RASSF2,-1,1,0,0,-1,-1,1,0,0,1,-1,1,1,-1,0,1,-1,0,1,0,1,-1,-1,0,1,1,0,1,0,0,-1,1,1,0,1,0,1,0,0,1,0,1
RASSF4,1,0,1,-1,-1,0,0,-1,0,-1,0,-1,0,1,0,-1,-1,0,0,0,1,1,1,-1,1,1,-1,-1,-1,-1,0,-1,-1,0,-2,0,1,1,1,-2,-1,-1
RASSF5,1,0,1,1,1,0,2,-1,0,-1,1,0,0,1,-1,0,2,0,1,0,1,1,0,-1,-1,1,1,1,0,1,0,0,0,0,0,1,-1,1,1,-1,0,-1
RBCK1,-1,1,0,0,-1,0,1,0,0,1,-1,1,1,-1,0,0,-1,0,1,0,1,1,-1,0,1,1,0,1,0,0,-1,1,1,0,1,0,1,0,-1,1,0,1
RBL2,1,0,1,-1,1,0,0,0,0,1,-1,-1,0,0,0,-1,-1,-1,1,0,1,0,-1,-1,1,0,1,-1,1,-2,0,-1,-1,1,-1,0,1,-1,0,-1,-1,1
RBPJ,0,-1,0,-1,1,0,-1,0,0,0,0,-1,0,0,0,-1,-1,0,-1,1,-1,0,0,-1,-1,-1,-1,-1,0,-1,0,-1,0,0,-1,0,0,-1,0,-1,-1,0
RBPJL,1,0,0,1,1,0,0,-1,0,-1,1,1,1,0,1,1,-1,1,0,1,1,-1,1,1,1,1,0,1,0,1,1,0,1,0,1,-2,1,1,-1,1,1,1
RBX1,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,0,-1,1,-1,2,2,1,0,-1,0,-1,-1,-1,0,0,-1
RCAN1,-2,-1,0,0,-1,1,-1,0,0,0,-1,1,-1,1,-1,1,-1,0,1,-1,-1,1,1,1,-1,0,1,0,1,0,0,0,-1,0,1,0,0,0,0,-1,-1,-1
RCAN2,-1,-1,0,1,-1,0,-1,0,0,1,-1,1,-1,1,0,1,1,1,1,0,0,1,0,1,-1,0,0,1,0,1,0,0,-1,1,0,0,0,1,0,1,-1,0
RCHY1,-1,-1,0,-1,0,-1,0,0,0,0,-1,-1,-1,0,0,-1,0,0,-1,0,0,0,0,-1,1,-1,-1,-1,0,-1,0,-1,-1,0,-1,0,0,-1,0,-1,-1,-1
REL,1,1,1,-1,0,1,-1,0,-2,1,0,1,0,0,0,1,0,-1,0,1,1,1,0,-1,-1,0,1,1,0,-1,0,1,1,0,-1,0,0,-1,0,1,1,-1
RELA,-1,0,0,-1,0,0,-1,-1,0,1,0,1,0,0,0,1,1,1,1,-1,-1,1,0,0,1,1,1,1,0,-1,-1,-1,-1,2,-1,0,1,1,-1,-1,-1,1
RELB,1,1,-1,-1,-1,-1,-1,-1,0,2,-1,0,0,0,-1,0,-1,0,1,-1,-1,-1,0,1,-1,-1,-1,-1,1,1,-1,1,-1,0,0,0,-1,-1,-1,-1,0,-1
RELN,1,0,1,0,0,0,1,0,0,0,1,1,1,1,0,0,2,0,0,1,1,1,0,2,-1,1,1,1,1,0,1,1,1,-1,1,1,1,-1,-1,1,1,1
RET,1,0,1,-1,0,0,-1,0,-2,-1,-2,-1,0,1,0,-1,-1,0,1,0,1,1,1,1,1,1,-1,-1,-1,-1,0,-1,-1,0,-1,0,1,1,1,-1,-1,-1
RFNG,0,1,1,-1,1,0,1,1,0,1,1,-1,0,0,-1,1,-1,0,-1,0,1,1,0,1,-1,1,0,1,1,1,1,0,2,0,-1,0,1,1,1,-1,0,-1
RGL1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,1,1,0,2,-1,-2,1,1,0,2,0,0,1,0,0,1,0,1,1,-2,1,-1
RGL2,-1,-1,0,1,-1,0,-1,-1,0,0,-1,1,-1,1,-1,1,0,1,1,-1,-1,1,-1,1,1,0,0,1,0,1,0,-1,-1,0,0,0,0,0,-1,-1,-1,-1
RGMA,0,1,0,-1,0,0,1,-1,0,-1,-1,-1,0,0,0,-1,1,-1,-1,0,1,-1,-1,-1,-1,-1,1,0,0,1,-1,1,0,0,-1,0,0,-1,1,0,0,-1
RGMB,1,1,0,1,1,0,-1,0,-2,1,1,-1,0,0,0,1,1,0,0,-1,1,1,0,1,1,1,1,0,1,-1,2,1,0,0,0,1,0,1,1,0,0,0
RGS2,1,1,1,1,1,1,1,0,-2,0,-1,0,0,1,0,0,2,0,1,0,1,1,0,1,-1,-2,1,1,0,1,1,1,1,0,0,1,0,1,1,1,1,0
RHEB,1,0,1,0,1,0,0,0,0,0,2,1,1,1,1,-1,1,1,0,1,1,1,0,2,1,1,1,1,1,1,1,-1,1,-1,1,1,1,-1,1,0,1,1
RHOA,-1,-1,-1,0,-1,-1,-1,-1,0,-1,0,1,-1,-1,0,0,-2,0,-1,-1,-1,-1,-1,-1,1,0,0,1,0,1,1,-1,1,-1,0,0,-1,-1,-1,-1,-1,1
RHOQ,1,1,1,-1,0,0,-1,0,0,1,0,1,0,0,0,2,-1,-1,1,1,1,1,0,1,-1,0,0,1,0,-1,0,1,1,0,-1,0,0,-1,0,0,1,-1
RICTOR,1,0,0,1,1,2,2,0,0,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,0,-1,0,2,0,1,1,1,1,1,-1,1,0
RIN1,-1,0,0,-1,0,0,2,-1,0,0,0,1,0,0,0,1,1,1,1,-1,-1,1,-1,0,1,1,1,1,-1,-1,-1,-1,-1,2,-1,0,1,1,-1,-1,-1,1
RIPK1,-1,-1,0,1,-1,0,-1,0,0,1,-1,1,-1,1,-1,1,1,1,1,-1,-1,1,0,2,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,-1,-1
RIPK2,1,1,0,1,1,1,2,2,0,1,1,2,1,0,1,1,2,1,-1,1,0,0,0,2,0,1,0,-1,0,1,1,1,1,1,0,0,0,1,0,2,1,2
RNASEL,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,2,-1,-2,1,1,0,1,0,0,0,-1,0,1,0,1,1,0,1,-1
RNF125,-1,-1,0,0,-1,1,2,0,0,-1,0,1,-1,1,-1,-1,-1,0,-1,-1,0,1,-1,-1,-1,-1,1,-1,0,-1,0,-1,-1,1,-1,-2,-2,-1,-1,0,-1,0
RNF152,-1,-1,0,0,-1,-1,0,0,0,-1,0,1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,-1,-1,0,1,-1,0,-1,0,-1,-1,0,-1,0,-2,-1,-1,-1,-1,-1
RNF31,-1,-1,0,-1,-1,-1,-1,0,0,0,1,-1,0,-1,0,0,-1,0,-1,1,1,-1,0,-1,1,1,-1,-1,-1,0,-1,-1,-1,0,0,0,0,-1,-1,-1,0,-1
ROCK1,-1,-1,0,0,-1,1,0,0,0,1,0,1,-1,0,-1,0,0,0,-1,-1,0,0,-1,-1,-1,0,1,-1,0,-1,0,-1,-1,0,-1,0,0,-1,0,-1,-1,1
ROCK2,1,1,1,-1,0,0,-1,0,0,1,0,1,0,0,0,1,-1,-1,1,1,1,1,-1,-1,-1,0,0,-1,0,1,0,1,1,-1,-1,0,-1,-1,0,2,1,-1
ROR1,0,-1,0,1,0,-1,0,0,0,0,0,1,0,0,0,0,-1,-1,1,0,1,1,2,1,1,1,1,1,0,1,0,1,-1,0,1,0,0,-1,1,1,1,0
ROR2,1,-1,0,1,-1,0,-1,0,0,-1,-1,-1,0,0,0,1,-1,0,0,0,1,0,-1,-1,-1,0,-1,0,0,1,0,0,0,0,1,0,0,0,1,-1,-1,-1
RPRM,1,0,1,-1,0,-1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,1,0,0,-1,0,1,-1,0,1,0,-1,-1,0,-1,0,1,-1,0,1,1,0
RPS6,1,0,-2,2,-1,-1,-1,0,0,-1,-1,-1,0,-1,0,1,-1,-2,-1,-1,0,0,1,-1,-1,-1,-1,-2,0,1,0,-1,-1,-1,1,-2,-1,-1,1,-1,-1,0
RPS6KA1,-1,-1,-1,1,-1,-1,-1,-1,0,-1,0,1,0,1,0,0,-1,-1,1,-1,-1,-1,-1,0,-1,0,1,1,0,1,0,1,-1,0,0,0,-1,-1,1,1,0,-1
RPS6KA2,-1,-1,0,1,-1,-1,0,0,0,-1,-1,-1,-1,1,0,-1,-1,1,0,0,-1,0,-1,1,-1,0,0,1,0,-2,0,0,-1,1,0,0,-1,-1,0,-1,-1,-1
RPS6KA4,-1,0,0,-1,0,0,-1,-1,0,-1,0,1,0,0,0,1,-1,1,1,-1,-1,1,-1,0,1,1,1,1,1,-1,-1,-1,-1,2,-1,0,1,1,-1,-1,-1,1
RPS6KA5,-1,0,-1,-1,-1,1,0,0,0,0,-1,-1,0,-1,0,-1,1,0,-1,0,1,1,1,1,-1,1,-1,0,-1,-1,0,-1,0,0,0,0,-1,1,-1,-1,1,-1
RPS6KB1,1,1,1,-1,2,0,1,2,0,1,1,-1,0,0,0,1,2,0,-1,0,1,1,0,-1,1,1,0,1,1,1,1,1,1,0,-1,0,0,1,1,1,1,-1
RPS6KB2,-1,0,0,-1,0,0,2,-1,0,-1,1,1,0,0,0,1,1,1,1,2,-1,1,1,0,1,1,1,1,-1,-1,-1,1,-1,2,-1,0,1,1,-1,-1,-1,1
RRAGA,1,0,-2,2,-1,-1,-1,0,0,-1,-1,-1,0,-1,0,1,-1,-2,-1,-1,0,0,1,-1,-1,-1,-1,-2,0,1,0,-1,-1,-1,1,-2,-1,-1,1,-1,-1,0
RRAGC,-1,-1,-1,1,0,-1,2,-1,0,-1,0,1,-1,1,0,0,-1,-1,1,-1,-1,1,-1,0,-1,0,1,1,0,1,0,1,-1,0,0,0,-1,-1,1,1,0,-1
RRAGD,-1,-1,0,1,-1,-1,0,0,0,-1,-1,-1,-1,0,0,0,-1,-1,1,0,0,0,0,0,1,0,-1,1,0,1,0,0,-1,0,1,0,0,-1,0,-1,-1,-1
RRAS,1,1,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,0,-1,0,-1,0,0,-1,-1,-1,0,1,-1,1,-1,-1,1,1,-1,1,-1,0,0,0,-1,-1,-1,-1,0,-1
RRAS2,1,0,0,-1,-1,-1,0,0,0,0,-1,-1,-1,0,0,1,-1,0,-1,-1,-1,1,1,-1,-1,1,-1,1,0,0,0,1,0,0,-1,0,1,-1,0,-1,-1,1
RRM2,1,1,1,-1,0,0,-1,0,0,1,0,1,0,0,0,1,-1,-1,1,1,1,1,1,-1,-1,0,0,-1,0,1,0,1,1,-1,-1,0,0,-1,0,0,1,-1
RRM2B,1,0,0,1,1,1,1,2,0,1,1,2,1,0,1,1,2,1,-1,1,0,-1,-1,1,1,1,0,-1,0,1,0,1,1,0,0,-2,0,1,0,1,1,1
RSPO1,-1,-1,-1,1,0,-1,-1,-1,0,-1,0,1,0,1,0,0,-1,-1,1,-1,-1,1,-1,0,-1,0,1,1,0,1,0,1,-1,0,0,0,-1,-1,1,1,0,-1
